BSI__PFLU_U_BE1__K141_63338_7-MONOMER	BSI__PFLU_U_BE1__K141_63338_7		NIL	
BSI__PFLU_U_BE1__K141_156195_1-MONOMER	BSI__PFLU_U_BE1__K141_156195_1		NIL	
BSI__PFLU_U_BE1__K141_63338_8-MONOMER	BSI__PFLU_U_BE1__K141_63338_8		NIL	
BSI__PFLU_U_BE1__K141_156195_2-MONOMER	BSI__PFLU_U_BE1__K141_156195_2		NIL	
BSI__PFLU_U_BE1__K141_63338_9-MONOMER	BSI__PFLU_U_BE1__K141_63338_9		NIL	
BSI__PFLU_U_BE1__K141_156195_3-MONOMER	BSI__PFLU_U_BE1__K141_156195_3		NIL	
BSI__PFLU_U_BE1__K141_63338_10-MONOMER	BSI__PFLU_U_BE1__K141_63338_10		NIL	
BSI__PFLU_U_BE1__K141_156195_4-MONOMER	BSI__PFLU_U_BE1__K141_156195_4		NIL	
BSI__PFLU_U_BE1__K141_63338_11-MONOMER	BSI__PFLU_U_BE1__K141_63338_11		NIL	
BSI__PFLU_U_BE1__K141_156195_5-MONOMER	BSI__PFLU_U_BE1__K141_156195_5		NIL	
BSI__PFLU_U_BE1__K141_63338_12-MONOMER	BSI__PFLU_U_BE1__K141_63338_12		NIL	
BSI__PFLU_U_BE1__K141_156195_6-MONOMER	BSI__PFLU_U_BE1__K141_156195_6		NIL	
BSI__PFLU_U_BE1__K141_156195_7-MONOMER	BSI__PFLU_U_BE1__K141_156195_7		NIL	
BSI__PFLU_U_BE1__K141_156195_8-MONOMER	BSI__PFLU_U_BE1__K141_156195_8		NIL	
BSI__PFLU_U_BE1__K141_156195_9-MONOMER	BSI__PFLU_U_BE1__K141_156195_9		NIL	
BSI__PFLU_U_BE1__K141_62904_1-MONOMER	BSI__PFLU_U_BE1__K141_62904_1		NIL	
BSI__PFLU_U_BE1__K141_156074_1-MONOMER	BSI__PFLU_U_BE1__K141_156074_1		NIL	
BSI__PFLU_U_BE1__K141_62904_2-MONOMER	BSI__PFLU_U_BE1__K141_62904_2		NIL	
BSI__PFLU_U_BE1__K141_156074_2-MONOMER	BSI__PFLU_U_BE1__K141_156074_2		NIL	
