Compound	Cluster	Classes	Common names	MetaCyc link
THYMIDINE	3	Deoxy-Ribonucleosides, Organic-heteromonocyclic-compounds, Chemicals, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Compounds, Pyrimidine-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Pyrimidine-Deoxyribonucleosides, Diazines, All-Nucleosides, Nitrogen-Molecular-Entities, Compounds-And-Elements, Nucleosides, Pyrimidines	thymidine	https://metacyc.org/compound?orgid=META&id=THYMIDINE
CPD-16618	3	Chemicals, CPD-5682, Compounds, FRAMES, Aldehydes-Or-Ketones, Compounds-And-Elements	L-malic semialdehyde	https://metacyc.org/compound?orgid=META&id=CPD-16618
CPD-19753	3	Ketoaldonates, Organic-Acids, Chemicals, All-Carbohydrates, Acids, Carbohydrate-acids, FRAMES, Carbohydrates, Glycans, Compounds, All-Carboxy-Acids, Compounds-And-Elements, Carboxylates	2-dehydro-3-deoxy-D-octonate	https://metacyc.org/compound?orgid=META&id=CPD-19753
KDO-8P	3	Chemicals, Compounds, FRAMES, Compounds-And-Elements	3-deoxy-D-manno-octulosonate 8-phosphate	https://metacyc.org/compound?orgid=META&id=KDO-8P
FRUCTURONATE	3	Chemicals, Carbohydrate-acids, FRAMES, Carbohydrates, Glycans, Compounds, Uronates, All-Carboxy-Acids, Carboxylates, Monocarboxylates, Organic-Acids, All-Carbohydrates, Acids, Hexuronates, Compounds-And-Elements	D-fructuronate	https://metacyc.org/compound?orgid=META&id=FRUCTURONATE
CPD-13469	3	Carbohydrate-Derivatives, All-Carbohydrates, Chemicals, FRAMES, D-GLUCOSAMINE-6-P, Carbohydrates, Glycans, Sugar-Phosphate, Compounds, Compounds-And-Elements, SUGAR-6-PHOSPHATES	&alpha;-D-glucosamine 6-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-13469
CMP-KDO	3	Carbohydrate-Derivatives, All-Carbohydrates, Chemicals, FRAMES, Nucleotides, CMP-SUGARS, Carbohydrates, NUCLEOTIDE-SUGARS, NMP-Sugars, Glycans, All-Nucleosides, Compounds, Modified-Nucleotides, Compounds-And-Elements	CMP-3-deoxy-&beta;-D-manno-octulosonate	https://metacyc.org/compound?orgid=META&id=CMP-KDO
CPD-18118	3	Carbohydrate-Derivatives, All-Carbohydrates, Pentose-phosphates, Chemicals, FRAMES, SUGAR-5-PHOSPHATES, Carbohydrates, PENTOSE-5-PHOSPHATES, Glycans, Sugar-Phosphate, Compounds, Arabinose-5P, Compounds-And-Elements	D-arabinofuranose 5-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-18118
CPD0-1699	3	Organonitrogen-Heterocyclic-Compounds, Organic-Heteropolycyclic-Compounds, Chemicals, Organic-heteromonocyclic-compounds, 5678-TETRAHYDROPTERIDINE, Organic-heterocyclic-compound, FRAMES, Organonitrogen-Compounds, Compounds, Nitrogen-Molecular-Entities, Tetrahydropterins, Compounds-And-Elements, Pterins, Pteridines, Organic-heterobicyclic-compounds	6-carboxy-5,6,7,8-tetrahydropterin	https://metacyc.org/compound?orgid=META&id=CPD0-1699
CPD1F-129	3	Chemicals, FRAMES, Terpenoids, Carotenes, carotenoids, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements, Tetraterpenes	&beta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-129
CPD1F-126	3	Chemicals, FRAMES, Terpenoids, Carotenes, carotenoids, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements, Tetraterpenes	&gamma;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-126
CPD1F-115	3	Chemicals, FRAMES, Terpenoids, Carotenes, carotenoids, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements, Tetraterpenes	&delta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-115
CPD-13043	3	Chemicals, Compounds, Modified-Bases, FRAMES, Compounds-And-Elements, All-Nucleosides	7-carboxy-7-deazaguanine	https://metacyc.org/compound?orgid=META&id=CPD-13043
CPD1F-118	3	Chemicals, FRAMES, Terpenoids, Carotenes, carotenoids, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements, Tetraterpenes	&alpha;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-118
CPD-20647	3	Chemicals, FRAMES, Terpenoids, Carotenes, carotenoids, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements, Tetraterpenes	7,8-dihydro-&beta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD-20647
CPD1F-114	3	Chemicals, FRAMES, Terpenoids, carotenoids, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements, Tetraterpenes	all-trans-lycopene	https://metacyc.org/compound?orgid=META&id=CPD1F-114
CPD-7419	3	Chemicals, FRAMES, Terpenoids, Carotenes, carotenoids, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements, Tetraterpenes	&beta;-zeacarotene	https://metacyc.org/compound?orgid=META&id=CPD-7419
CPD1F-98	3	Chemicals, FRAMES, Terpenoids, Carotenes, carotenoids, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements, Tetraterpenes	all-trans-&zeta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-98
CPD-7414	3	Chemicals, FRAMES, Terpenoids, Carotenes, carotenoids, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements, Tetraterpenes	&epsilon;-carotene	https://metacyc.org/compound?orgid=META&id=CPD-7414
CPD-14646	3	Chemicals, FRAMES, Terpenoids, Carotenes, carotenoids, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements, Tetraterpenes	9-cis-&beta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD-14646
NEUROSPORENE	3	Chemicals, FRAMES, Terpenoids, carotenoids, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements, Tetraterpenes	all-trans neurosporene	https://metacyc.org/compound?orgid=META&id=NEUROSPORENE
CPD-7422	3	Chemicals, FRAMES, Terpenoids, Carotenes, carotenoids, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements, Tetraterpenes	&alpha;-zeacarotene	https://metacyc.org/compound?orgid=META&id=CPD-7422
4-AMINO-BUTYRATE	3	Chemicals, Compounds, FRAMES, Compounds-And-Elements	4-aminobutanoate	https://metacyc.org/compound?orgid=META&id=4-AMINO-BUTYRATE
C-DI-GMP	3	Chemicals, FRAMES, Nucleotides, Cyclic-Purine-Dinucleotides, All-Nucleosides, Compounds, Cyclic-Nucleotides, Compounds-And-Elements	cyclic di-3',5'-guanylate	https://metacyc.org/compound?orgid=META&id=C-DI-GMP
SUCC-S-ALD	3	Chemicals, Compounds, FRAMES, Compounds-And-Elements	succinate semialdehyde	https://metacyc.org/compound?orgid=META&id=SUCC-S-ALD
7-CYANO-7-DEAZAGUANINE	3	Nitriles, Chemicals, Compounds, FRAMES, Compounds-And-Elements	preQ0	https://metacyc.org/compound?orgid=META&id=7-CYANO-7-DEAZAGUANINE
L-DI-GMP	3	Chemicals, Compounds, FRAMES, Compounds-And-Elements	5'-phosphoguanylyl(3'&rarr;5')guanosine	https://metacyc.org/compound?orgid=META&id=L-DI-GMP
CPD-9387	3	Carbohydrate-Derivatives, Chemicals, All-Carbohydrates, FRAMES, Nucleotides, Carbohydrates, NUCLEOTIDE-SUGARS, NDP-sugars, All-Nucleosides, Glycans, Compounds, Modified-Nucleotides, Compounds-And-Elements, GDP-SUGARS	GDP-&alpha;-D-perosamine	https://metacyc.org/compound?orgid=META&id=CPD-9387
7-AMINOMETHYL-7-DEAZAGUANINE	3	Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Chemicals, 7-Deazapurine-Bases, Organonitrogen-Compounds, FRAMES, Bases, Organic-heterocyclic-compound, All-Nucleosides, Compounds, Nitrogen-Molecular-Entities, Compounds-And-Elements	preQ1	https://metacyc.org/compound?orgid=META&id=7-AMINOMETHYL-7-DEAZAGUANINE
CPD-12610	4	Chemicals, Compounds, FRAMES, Compounds-And-Elements, Inorganic-Compounds, Inorganic-Minerals	MnIVO2	https://metacyc.org/compound?orgid=META&id=CPD-12610
BETA-D-FRUCTOSE	4	Hexoses, Chemicals, FRAMES, Monosaccharides, Carbohydrates, Ketoses, D-Hexoses, Glycans, Compounds, Ketohexoses, D-Ketoses, All-Carbohydrates, Fructose, FRU, Fructofuranose, D-Ketohexoses, Compounds-And-Elements, Sugar	&beta;-D-fructofuranose	https://metacyc.org/compound?orgid=META&id=BETA-D-FRUCTOSE
CPD-10353	4	Chemicals, Compounds, Aldehydes-Or-Ketones, ACETOIN, FRAMES, Compounds-And-Elements, LONG-CHAIN-KETONE	(R)-acetoin	https://metacyc.org/compound?orgid=META&id=CPD-10353
CPD0-2461	4	Chemicals, Modified-Bases, FRAMES, All-Nucleosides, Compounds, Compounds-And-Elements	isoguanine	https://metacyc.org/compound?orgid=META&id=CPD0-2461
L-LACTATE	4	Chemicals, FRAMES, L-2-hydroxyacids, Compounds, Carboxylates, All-Carboxy-Acids, Organic-Acids, Acids, 2-Hydroxy-carboxylates, Hydroxy-carboxylates, Lactate, Short-Chain-Carboxylates, Compounds-And-Elements	(S)-lactate	https://metacyc.org/compound?orgid=META&id=L-LACTATE
ADENINE	4	Organic-heteromonocyclic-compounds, Chemicals, Organic-Heteropolycyclic-Compounds, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Purines, Compounds, Purine-Bases, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Bases, All-Nucleosides, Cobamide-Lower-Ligands, Nitrogen-Molecular-Entities, Compounds-And-Elements	adenine	https://metacyc.org/compound?orgid=META&id=ADENINE
D-XYLULOSE	4	Chemicals, D-Ketopentoses, FRAMES, Monosaccharides, Carbohydrates, Ketoses, Glycans, Compounds, Ketopentoses, D-Pentoses, Xylulose, All-Carbohydrates, Pentoses, Compounds-And-Elements, Sugar	D-xylulose	https://metacyc.org/compound?orgid=META&id=D-XYLULOSE
ARABINOSE-5P	4	Carbohydrate-Derivatives, All-Carbohydrates, Pentose-phosphates, Chemicals, FRAMES, SUGAR-5-PHOSPHATES, Carbohydrates, PENTOSE-5-PHOSPHATES, Glycans, Sugar-Phosphate, Compounds, Arabinose-5P, Compounds-And-Elements	aldehydo-D-arabinose 5-phosphate	https://metacyc.org/compound?orgid=META&id=ARABINOSE-5P
S-LACTOYL-GLUTATHIONE	4	Chemicals, FRAMES, All-Glutathiones, Compounds, S-ACYLGLUTATHIONE, ORGANOSULFUR, 2-hydroxyacyl-glutathiones, S-Substituted-Glutathione, Compounds-And-Elements	(R)-S-lactoylglutathione	https://metacyc.org/compound?orgid=META&id=S-LACTOYL-GLUTATHIONE
CPD-227	4	Chemicals, FRAMES, Monosaccharides, Carbohydrates, Glycans, D-LYXOSE, Aldopentoses, Compounds, Aldehydes-Or-Ketones, Lyxose, D-Pentoses, D-aldopentose, All-Carbohydrates, Aldoses, Pentoses, D-Lyxopyranose, Aldehydes, Compounds-And-Elements, D-Aldoses, Sugar	&alpha;-D-lyxopyranose	https://metacyc.org/compound?orgid=META&id=CPD-227
METHYL-GLYOXAL	4	Chemicals, FRAMES, LONG-CHAIN-KETONE, Ketals, Compounds, Aldehydes, Aldehydes-Or-Ketones, Compounds-And-Elements	methylglyoxal	https://metacyc.org/compound?orgid=META&id=METHYL-GLYOXAL
CPD-12849	4	Chemicals, FRAMES, Compounds, Tricarboxylates, All-Carboxy-Acids, Carboxylates, Organic-Acids, Acids, 2-Hydroxy-carboxylates, Hydroxy-carboxylates, Compounds-And-Elements	(1E,3E)-4-hydroxybuta-1,3-diene-1,2,4-tricarboxylate	https://metacyc.org/compound?orgid=META&id=CPD-12849
L-RIBULOSE	4	Chemicals, FRAMES, Monosaccharides, Ketoses, Carbohydrates, Glycans, Compounds, Ketopentoses, All-Carbohydrates, Ribulose, Pentoses, L-Pentoses, Compounds-And-Elements, Sugar	L-ribulose	https://metacyc.org/compound?orgid=META&id=L-RIBULOSE
CPD-9016	4	Aromatics, Chemicals, Compounds, FRAMES, Compounds-And-Elements	6,8-dihydroxypurine	https://metacyc.org/compound?orgid=META&id=CPD-9016
L-RIBULOSE-5-P	4	Carbohydrate-Derivatives, All-Carbohydrates, Pentose-phosphates, Chemicals, FRAMES, SUGAR-5-PHOSPHATES, Ribulose-phosphates, Carbohydrates, PENTOSE-5-PHOSPHATES, Glycans, Sugar-Phosphate, Compounds, Compounds-And-Elements	L-ribulose 5-phosphate	https://metacyc.org/compound?orgid=META&id=L-RIBULOSE-5-P
CPD-255	4	Chemicals, Compounds, Aldehydes-Or-Ketones, ACETOIN, FRAMES, Compounds-And-Elements, LONG-CHAIN-KETONE	(S)-acetoin	https://metacyc.org/compound?orgid=META&id=CPD-255
4-OXALOMESACONATE	4	Organic-Acids, Chemicals, 2-Oxo-Acids, Acids, FRAMES, Compounds, Tricarboxylates, Compounds-And-Elements, All-Carboxy-Acids, Carboxylates	(1E)-4-oxobut-1-ene-1,2,4-tricarboxylate	https://metacyc.org/compound?orgid=META&id=4-OXALOMESACONATE
HYPOXANTHINE	4	Organic-heteromonocyclic-compounds, Chemicals, Organic-Heteropolycyclic-Compounds, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Purines, Compounds, Purine-Bases, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Bases, All-Nucleosides, Nitrogen-Molecular-Entities, Compounds-And-Elements	hypoxanthine	https://metacyc.org/compound?orgid=META&id=HYPOXANTHINE
2-DEHYDRO-3-DEOXY-D-GALACTONATE	4	Organic-Acids, Chemicals, 2-Oxo-Acids, Acids, FRAMES, Compounds, All-Carboxy-Acids, Compounds-And-Elements, 2-Oxo-carboxylates, Carboxylates	2-dehydro-3-deoxy-D-galactonate	https://metacyc.org/compound?orgid=META&id=2-DEHYDRO-3-DEOXY-D-GALACTONATE
D-GALACTONATE	4	Organic-Acids, Chemicals, All-Carbohydrates, Acids, Carbohydrate-acids, FRAMES, Carbohydrates, Glycans, Compounds, All-Carboxy-Acids, Compounds-And-Elements, Aldonic-Acids, Carboxylates	D-galactonate	https://metacyc.org/compound?orgid=META&id=D-GALACTONATE
CPD-346	4	Chemicals, Alcohols, FRAMES, 2-3-Butanediols, Diols, glycols, Compounds, Compounds-And-Elements	(S,S)-2,3-butanediol	https://metacyc.org/compound?orgid=META&id=CPD-346
CPD-804	5	Organic-Acids, Chemicals, 2-Oxo-Acids, Acids, FRAMES, Compounds, All-Carboxy-Acids, Compounds-And-Elements, 2-Oxo-carboxylates, Carboxylates	(4S)-4-hydroxy-2-oxoheptanedioate	https://metacyc.org/compound?orgid=META&id=CPD-804
CPD-15127	5	Organic-Acids, Chemicals, Acids, FRAMES, Compounds, Carboxylates, Compounds-And-Elements, All-Carboxy-Acids, Monocarboxylates	5-deoxy-D-glucuronate	https://metacyc.org/compound?orgid=META&id=CPD-15127
L-XYLULOSE-5-P	5	Carbohydrate-Derivatives, All-Carbohydrates, Pentose-phosphates, Chemicals, FRAMES, SUGAR-5-PHOSPHATES, Carbohydrates, PENTOSE-5-PHOSPHATES, Glycans, Sugar-Phosphate, Compounds, Compounds-And-Elements	L-xylulose 5-phosphate	https://metacyc.org/compound?orgid=META&id=L-XYLULOSE-5-P
DEOXYADENOSINE	5	Deoxy-Ribonucleosides, Organic-Heteropolycyclic-Compounds, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, FRAMES, Organonitrogen-Compounds, Purine-Nucleosides, Purines, Compounds, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Purine-Deoxyribonucleosides, All-Nucleosides, Nitrogen-Molecular-Entities, Compounds-And-Elements, Nucleosides	2'-deoxyadenosine	https://metacyc.org/compound?orgid=META&id=DEOXYADENOSINE
CPD0-2298	5	Ureido-Compounds, Chemicals, Compounds, FRAMES, Compounds-And-Elements	(S)-ureidoglycine	https://metacyc.org/compound?orgid=META&id=CPD0-2298
CPD-12739	5	Chemicals, FRAMES, Modified-Amino-Acids, Compounds, Amino-Acids, Hydroxy-Amino-Acids, CPD0-2079, DL-3-HYDROXYASPARTATE, All-Carboxy-Acids, Carboxylates, Organic-Acids, Acids, D-Amino-Acids, Hydroxy-D-Amino-Acids, All-Amino-Acids, Compounds-And-Elements	(3S)-3-hydroxy-D-aspartate	https://metacyc.org/compound?orgid=META&id=CPD-12739
CPD-594	5	Chemicals, Compounds, FRAMES, Compounds-And-Elements	3-guanidinopropanoate	https://metacyc.org/compound?orgid=META&id=CPD-594
CPD-824	5	Organic-Acids, Chemicals, 2-Oxo-Acids, Acids, FRAMES, Compounds, All-Carboxy-Acids, Compounds-And-Elements, 2-Oxo-carboxylates, Carboxylates	5-guanidino-2-oxopentanoate	https://metacyc.org/compound?orgid=META&id=CPD-824
CHLOROACETIC-ACID	5	Chemicals, FRAMES, Chlorides, Compounds, Haloacetates, Compounds-And-Elements, Organohalogen-Compounds	2-chloroacetate	https://metacyc.org/compound?orgid=META&id=CHLOROACETIC-ACID
CPD-12692	5	SULFONATES, Chemicals, Compounds, ORGANOSULFUR, 2-3-dihydroxypropane-1-sulfonate, FRAMES, Compounds-And-Elements	(2R)-3-sulfopropanediol	https://metacyc.org/compound?orgid=META&id=CPD-12692
CPD-1117	5	Chemicals, Compounds, FRAMES, Compounds-And-Elements	L-arabinonate	https://metacyc.org/compound?orgid=META&id=CPD-1117
CPD-1134	5	Ketoaldonates, Organic-Acids, Chemicals, All-Carbohydrates, Acids, Carbohydrate-acids, FRAMES, Carbohydrates, Glycans, Compounds, All-Carboxy-Acids, Compounds-And-Elements, Carboxylates	2-dehydro-3-deoxy-L-pentonate	https://metacyc.org/compound?orgid=META&id=CPD-1134
CPD-196	5	ACYL-COA, Chemicals, FRAMES, Medium-Chain-Acyl-CoAs, Saturated-Fatty-Acyl-CoA, All-Coas, Fatty-Acyl-CoAs, Medium-Chain-234-Saturated-acyl-CoAs, Thioesters, Compounds, Esters, Compounds-And-Elements	octanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-196
CPD-12709	5	Fluorides, Organic-Acids, Chemicals, Acids, FRAMES, Compounds, Carboxylates, Compounds-And-Elements, All-Carboxy-Acids, Organohalogen-Compounds, Monocarboxylates	fluoroacetate	https://metacyc.org/compound?orgid=META&id=CPD-12709
S-2-INDOL-3-YLACETYL-COA	5	ACYL-COA, Chemicals, FRAMES, All-Coas, Thioesters, Compounds, Esters, Compounds-And-Elements	(indol-3 yl)acetyl-CoA	https://metacyc.org/compound?orgid=META&id=S-2-INDOL-3-YLACETYL-COA
UDP-MANNACA	5	Organic-heteromonocyclic-compounds, Chemicals, Organonitrogen-Compounds, Organic-heterocyclic-compound, FRAMES, Carbohydrates, NUCLEOTIDE-SUGARS, UDP-sugar, Glycans, Compounds, UDP-NAC-MANNOS, Modified-Nucleotides, Carbohydrate-Derivatives, Organonitrogen-Heterocyclic-Compounds, All-Carbohydrates, Nucleotides, Diazines, All-Nucleosides, NDP-sugars, Nitrogen-Molecular-Entities, Compounds-And-Elements, Pyrimidines	UDP-N-acetyl-&alpha;-D-mannosaminuronate	https://metacyc.org/compound?orgid=META&id=UDP-MANNACA
GLUCOSAMINE-1P	5	Carbohydrate-Derivatives, All-Carbohydrates, Chemicals, FRAMES, Sugar-1-Phosphate, Carbohydrates, Glycans, Sugar-Phosphate, Compounds, Compounds-And-Elements	&alpha;-D-glucosamine 1-phosphate	https://metacyc.org/compound?orgid=META&id=GLUCOSAMINE-1P
CPD-825	5	Chemicals, Compounds, FRAMES, Compounds-And-Elements	4-guanidinobutyraldehyde	https://metacyc.org/compound?orgid=META&id=CPD-825
ECTOINE	5	Chemicals, Compounds, FRAMES, Compounds-And-Elements	ectoine	https://metacyc.org/compound?orgid=META&id=ECTOINE
CPD-1772	5	Chemicals, Compounds, FRAMES, Compounds-And-Elements	2-aminoacetaldehyde	https://metacyc.org/compound?orgid=META&id=CPD-1772
CPD-645	5	Ketoaldonates, Organic-Acids, Chemicals, All-Carbohydrates, Acids, Carbohydrate-acids, FRAMES, Carbohydrates, Glycans, Compounds, All-Carboxy-Acids, Compounds-And-Elements, Carboxylates	5-dehydro-2-deoxy-D-gluconate 6-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-645
CPD-13534	5	ACYL-COA, Short-Chain-oxoacyl-CoAs, Chemicals, 3-Oxoacyl-CoAs, FRAMES, All-Coas, Thioesters, Compounds, Esters, 3-KETOACYL-COA, Compounds-And-Elements	3-oxopentanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-13534
5-OH-2-4-DIOXOPENTANOATE	5	Chemicals, Compounds, FRAMES, Compounds-And-Elements	5-hydroxy-2,4-dioxopentanoate	https://metacyc.org/compound?orgid=META&id=5-OH-2-4-DIOXOPENTANOATE
CPD-612	5	Chemicals, Compounds, FRAMES, Compounds-And-Elements	acetylpyruvate	https://metacyc.org/compound?orgid=META&id=CPD-612
CPD-14205	5	Chemicals, Compounds, Esters, FRAMES, All-Coas, Compounds-And-Elements, Thioesters	3-methylfumaryl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14205
CPD-20826	5	Organic-heteromonocyclic-compounds, Chemicals, Ribonucleoside-Monophosphates, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, Purine-ribonucleosides-5-P, Purine-Nucleotides, Nucleoside-Monophosphates, Organic-heterocyclic-compound, FRAMES, Purines, Compounds, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Ribonucleotides, Purine-ribonucleotides, All-Nucleosides, Nitrogen-Molecular-Entities, Compounds-And-Elements	adenine ribotide phosphate	https://metacyc.org/compound?orgid=META&id=CPD-20826
CPD-1133	5	Modified-Inositols, Chemicals, Alcohols, FRAMES, Inositols, Compounds, Cyclitols, Compounds-And-Elements, Cyclic-Alcohols	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione	https://metacyc.org/compound?orgid=META&id=CPD-1133
CPD-19757	5	Chemicals, Compounds, FRAMES, Compounds-And-Elements	(2S)-2-acetamido-4-aminobutanoate	https://metacyc.org/compound?orgid=META&id=CPD-19757
CPD-277	5	Chemicals, Compounds, FRAMES, Compounds-And-Elements	3-fumarylpyruvate	https://metacyc.org/compound?orgid=META&id=CPD-277
CPD-12738	5	Chemicals, FRAMES, Modified-Amino-Acids, Compounds, Amino-Acids, Hydroxy-Amino-Acids, CPD0-2079, DL-3-HYDROXYASPARTATE, All-Carboxy-Acids, Carboxylates, Organic-Acids, Acids, D-Amino-Acids, Hydroxy-D-Amino-Acids, All-Amino-Acids, Compounds-And-Elements	(3R)-3-hydroxy-D-aspartate	https://metacyc.org/compound?orgid=META&id=CPD-12738
2-HYDROXYGLUTARYL-COA	5	Chemicals, Compounds, Esters, FRAMES, All-Coas, Compounds-And-Elements, Thioesters	(R)-2-hydroxyglutaryl-CoA	https://metacyc.org/compound?orgid=META&id=2-HYDROXYGLUTARYL-COA
NIACINE	5	B-vitamins, Chemicals, Compounds, FRAMES, Vitamins, Compounds-And-Elements	nicotinate	https://metacyc.org/compound?orgid=META&id=NIACINE
DEOXYINOSINE	5	Deoxy-Ribonucleosides, Organic-Heteropolycyclic-Compounds, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, FRAMES, Organonitrogen-Compounds, Purine-Nucleosides, Purines, Compounds, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Purine-Deoxyribonucleosides, All-Nucleosides, Nitrogen-Molecular-Entities, Compounds-And-Elements, Nucleosides	2'-deoxyinosine	https://metacyc.org/compound?orgid=META&id=DEOXYINOSINE
TAURINE	5	SULFONATES, Chemicals, Compounds, ORGANOSULFUR, FRAMES, Compounds-And-Elements	taurine	https://metacyc.org/compound?orgid=META&id=TAURINE
CPD-827	5	Ketoaldonates, Organic-Acids, Chemicals, All-Carbohydrates, Acids, Carbohydrate-acids, FRAMES, Carbohydrates, Glycans, Compounds, All-Carboxy-Acids, Compounds-And-Elements, Carboxylates	5-dehydro-2-deoxy-D-gluconate	https://metacyc.org/compound?orgid=META&id=CPD-827
CPD-1070	5	Chemicals, Compounds, FRAMES, Compounds-And-Elements	3-maleylpyruvate	https://metacyc.org/compound?orgid=META&id=CPD-1070
SULFOACETALDEHYDE	5	SULFONATES, Chemicals, Compounds, ORGANOSULFUR, FRAMES, Compounds-And-Elements	sulfoacetaldehyde	https://metacyc.org/compound?orgid=META&id=SULFOACETALDEHYDE
4-FUMARYL-ACETOACETATE	5	Chemicals, Compounds, FRAMES, Compounds-And-Elements	4-fumaryl-acetoacetate	https://metacyc.org/compound?orgid=META&id=4-FUMARYL-ACETOACETATE
CPD0-1643	5	Chemicals, Compounds, FRAMES, Compounds-And-Elements	N-acetyl-&alpha;-D-muramate 1-phosphate	https://metacyc.org/compound?orgid=META&id=CPD0-1643
CPD-17461	5	Alpha-omega-dicarboxylates, Organic-Acids, Chemicals, Acids, FRAMES, dicarboxylate, Compounds, All-Carboxy-Acids, Compounds-And-Elements, Carboxylates	L-talarate	https://metacyc.org/compound?orgid=META&id=CPD-17461
5-KETO-4-DEOXY-D-GLUCARATE	5	Chemicals, Compounds, FRAMES, Compounds-And-Elements	5-dehydro-4-deoxy-D-glucarate	https://metacyc.org/compound?orgid=META&id=5-KETO-4-DEOXY-D-GLUCARATE
