Compound	Cluster	Classes	Common names	MetaCyc link
CPD-13243	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	geranyl monophosphate	https://metacyc.org/compound?orgid=META&id=CPD-13243
FUM	7	Compounds-And-Elements, Carboxylates, FRAMES, Organic-Acids, Acids, dicarboxylate, Chemicals, Compounds, C4-dicarboxylates, All-Carboxy-Acids	fumarate	https://metacyc.org/compound?orgid=META&id=FUM
CPD8J2-27	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	S-(2-succinyl)-L-cysteine	https://metacyc.org/compound?orgid=META&id=CPD8J2-27
CGMP	7	Compounds-And-Elements, Nucleotides, All-Nucleosides, FRAMES, Cyclic-Nucleoside-Monophosphates, Cyclic-3-5-Nucleoside-Monophosphates, Chemicals, Compounds	cyclic-GMP	https://metacyc.org/compound?orgid=META&id=CGMP
CPD-17070	7	Compounds-And-Elements, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, Polypyrroles, Cyclic-polypyrroles, FRAMES, Chemicals, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Porphyrins, Cyclic-tetrapyrroles, Macrocycles	Fe-coproporphyrin III	https://metacyc.org/compound?orgid=META&id=CPD-17070
CPD-641	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	(R)-mevalonate diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-641
MALONATE-S-ALD	7	Compounds-And-Elements, Carboxylates, FRAMES, CPD-12642, Organic-Acids, Acids, Chemicals, Compounds, All-Carboxy-Acids	3-oxopropanoate	https://metacyc.org/compound?orgid=META&id=MALONATE-S-ALD
L-GULONATE	7	Compounds-And-Elements, Carboxylates, Carbohydrates, FRAMES, Organic-Acids, Glycans, Acids, Chemicals, Compounds, Aldonic-Acids, Carbohydrate-acids, All-Carboxy-Acids, All-Carbohydrates	L-gulonate	https://metacyc.org/compound?orgid=META&id=L-GULONATE
PANTOTHENATE	7	Compounds-And-Elements, B-vitamins, Chemicals, Compounds, FRAMES, Vitamins	(R)-pantothenate	https://metacyc.org/compound?orgid=META&id=PANTOTHENATE
MALONYL-COA	7	Compounds-And-Elements, Esters, Chemicals, Thioesters, Compounds, FRAMES, All-Coas	malonyl-CoA	https://metacyc.org/compound?orgid=META&id=MALONYL-COA
DIHYDROPTERIN-CH2OH-PP	7	Compounds-And-Elements, Organic-heterobicyclic-compounds, Organic-Heteropolycyclic-Compounds, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Pteridines, Chemicals, Pterins, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound	(7,8-dihydropterin-6-yl)methyl diphosphate	https://metacyc.org/compound?orgid=META&id=DIHYDROPTERIN-CH2OH-PP
ACETYL-ACP	7	Saturated-acyl-ACPs, Polypeptides, FRAMES, Proteins, Modified-Proteins, All-ACPs, Chemicals, ACYL-ACP, Macromolecules	an acetyl-[acp]	https://metacyc.org/compound?orgid=META&id=ACETYL-ACP
CYS	7	Compounds-And-Elements, Carboxylates, Uncharged-polar-amino-acids, Acids, Compounds, Non-polar-amino-acids, L-Amino-Acids, Polar-amino-acids, Amino-Acids, Alpha-Amino-Acids, FRAMES, Organic-Acids, Chemicals, Amino-Acids-20, All-Carboxy-Acids, All-Amino-Acids	L-cysteine	https://metacyc.org/compound?orgid=META&id=CYS
CPD-15016	7	2-Oxo-Acids, Compounds-And-Elements, Carboxylates, FRAMES, Organic-Acids, Acids, CPD-15015, dicarboxylate, Chemicals, 2-Oxo-carboxylates, Compounds, All-Carboxy-Acids	(4S)-4-hydroxy-2-oxoglutarate	https://metacyc.org/compound?orgid=META&id=CPD-15016
PROTOPORPHYRIN_IX	7	Compounds-And-Elements, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, Polypyrroles, Cyclic-polypyrroles, FRAMES, Chemicals, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Porphyrins, Cyclic-tetrapyrroles, Macrocycles	protoporphyrin IX	https://metacyc.org/compound?orgid=META&id=PROTOPORPHYRIN_IX
CPD-1086	7	Compounds-And-Elements, Modified-Bases, All-Nucleosides, Chemicals, Compounds, FRAMES	5-amino-6-(5-phospho-D-ribitylamino)uracil	https://metacyc.org/compound?orgid=META&id=CPD-1086
BILIVERDINE	7	Compounds-And-Elements, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, Bilins, FRAMES, Chemicals, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Polypyrroles	(Z,Z)-biliverdin-IX &alpha;	https://metacyc.org/compound?orgid=META&id=BILIVERDINE
CPD-14283	7	Compounds-And-Elements, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, TRANS-D2-ENOYL-COA, D2-ENOYL-COA, Esters, FRAMES, Chemicals, Thioesters, Compounds, All-Coas	trans-cerot-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14283
CPD-11799	7	Compounds-And-Elements, ORGANOSULFUR, RS-3-Sulfolactate, Chemicals, Compounds, SULFONATES, FRAMES	(2S)-3-sulfolactate	https://metacyc.org/compound?orgid=META&id=CPD-11799
L-CITRULLINE	7	Compounds-And-Elements, Carboxylates, Alpha-Amino-Acids, Amino-Acids, Ureido-Compounds, FRAMES, Organic-Acids, Acids, Chemicals, Compounds, All-Carboxy-Acids, All-Amino-Acids	L-citrulline	https://metacyc.org/compound?orgid=META&id=L-CITRULLINE
CPD-10280	7	Compounds-And-Elements, ACYL-COA, VERY-LONG-CHAIN-FATTY-ACYL-COA, Fatty-Acyl-CoAs, Compounds, Very-long-Chain-234-Saturated-acyl-CoAs, Esters, Saturated-Fatty-Acyl-CoA, FRAMES, Chemicals, Thioesters, All-Coas	lignoceroyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-10280
CPD-21340	7	Polyisoprenoids, Compounds-And-Elements, Lipids, Isoprenoid-Derivatives, TRANS-POLYISOPRENYL-PP, FRAMES, Isoprenoid-Phosphates, Chemicals, Polyisoprenyl-Diphosphates, Compounds	all-trans-nonaprenyl diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-21340
GUANINE	7	Compounds-And-Elements, All-Nucleosides, Organic-Heteropolycyclic-Compounds, Purines, Purine-Bases, Nitrogen-Molecular-Entities, Compounds, Cobamide-Lower-Ligands, Organic-heterocyclic-compound, Organic-heterobicyclic-compounds, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals, Bases	guanine	https://metacyc.org/compound?orgid=META&id=GUANINE
MALONYL-ACP	7	Saturated-acyl-ACPs, Polypeptides, FRAMES, Proteins, Modified-Proteins, All-ACPs, Chemicals, ACYL-ACP, Macromolecules	a malonyl-[acp]	https://metacyc.org/compound?orgid=META&id=MALONYL-ACP
COPROPORPHYRIN_III	7	Compounds-And-Elements, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, Polypyrroles, Cyclic-polypyrroles, FRAMES, Chemicals, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Porphyrins, Cyclic-tetrapyrroles, Macrocycles	coproporphyrin III	https://metacyc.org/compound?orgid=META&id=COPROPORPHYRIN_III
GDP-L-GALACTOSE	7	GDP-SUGARS, Compounds-And-Elements, Nucleotides, All-Nucleosides, Carbohydrates, NDP-sugars, Modified-Nucleotides, FRAMES, Carbohydrate-Derivatives, Chemicals, Glycans, Compounds, NUCLEOTIDE-SUGARS, All-Carbohydrates	GDP-&beta;-L-galactose	https://metacyc.org/compound?orgid=META&id=GDP-L-GALACTOSE
TYRAMINE	7	Compounds-And-Elements, All-Amines, Alkylamines, FRAMES, Aromatics, Aryl-Amines, Chemicals, Compounds, Aralkylamines	tyramine	https://metacyc.org/compound?orgid=META&id=TYRAMINE
ANTHRANILATE	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	anthranilate	https://metacyc.org/compound?orgid=META&id=ANTHRANILATE
D-ERYTHRO-IMIDAZOLE-GLYCEROL-P	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	D-erythro-1-(imidazol-4-yl)-glycerol 3-phosphate	https://metacyc.org/compound?orgid=META&id=D-ERYTHRO-IMIDAZOLE-GLYCEROL-P
DI-H-OROTATE	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	(S)-dihydroorotate	https://metacyc.org/compound?orgid=META&id=DI-H-OROTATE
PROTOPORPHYRINOGEN	7	Compounds-And-Elements, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, Polypyrroles, Cyclic-polypyrroles, FRAMES, Chemicals, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Porphyrins, Cyclic-tetrapyrroles, Macrocycles	protoporphyrinogen IX	https://metacyc.org/compound?orgid=META&id=PROTOPORPHYRINOGEN
CPD-309	7	Compounds-And-Elements, Opines, Carboxylates, Amino-Acids, Modified-Amino-Acids, FRAMES, N-Substituted-Amino-Acids, Organic-Acids, Acids, Chemicals, Compounds, All-Carboxy-Acids, All-Amino-Acids	D-octopine	https://metacyc.org/compound?orgid=META&id=CPD-309
PALMITATE	7	Compounds-And-Elements, Fatty-Acids, Carboxylates, Acids, Long-Chain-234-Saturated-Fatty-Acids, Compounds, CPD66-39, Even-Straight-Chain-234-Sat-FA, Saturated-Fatty-Acids, FRAMES, Organic-Acids, Straight-Chain-234-Sat-FA, Chemicals, Long-Chain-Fatty-Acids, All-Carboxy-Acids	palmitate	https://metacyc.org/compound?orgid=META&id=PALMITATE
3-UREIDO-PROPIONATE	7	Compounds-And-Elements, Chemicals, FRAMES, Compounds, Ureido-Compounds	3-ureidopropanoate	https://metacyc.org/compound?orgid=META&id=3-UREIDO-PROPIONATE
GUANIDOACETIC_ACID	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	guanidinoacetate	https://metacyc.org/compound?orgid=META&id=GUANIDOACETIC_ACID
IMIDAZOLE-ACETOL-P	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	3-(imidazol-4-yl)-2-oxopropyl phosphate	https://metacyc.org/compound?orgid=META&id=IMIDAZOLE-ACETOL-P
CPD-618	7	Compounds-And-Elements, Carboxylates, Hydroxy-carboxylates, Acids, Compounds, Tricarboxylates, FRAMES, Organic-Acids, Chemicals, 2-Hydroxy-carboxylates, All-Carboxy-Acids	(2R,3S)-2-methylisocitrate	https://metacyc.org/compound?orgid=META&id=CPD-618
S-3-HYDROXYBUTANOYL-COA	7	Compounds-And-Elements, 3-Hydroxybutanoyl-CoAs, ACYL-COA, HYDROXY-ACYL-COA, Compounds, Esters, Short-Chain-3S-Hydroxyacyl-CoAs, 3-HYDROXYACYL-COA, FRAMES, Chemicals, 3S-S-3-hydroxyacyl-CoAs, Thioesters, L-3-HYDROXYACYL-COA, All-Coas	(S)-3-hydroxybutanoyl-CoA	https://metacyc.org/compound?orgid=META&id=S-3-HYDROXYBUTANOYL-COA
THF	7	Compounds-And-Elements, Pteroates, Cofactors, All-Folates, Organic-Heteropolycyclic-Compounds, Pteridines, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Vitamins, B-vitamins, Organic-heterobicyclic-compounds, THF-GLU-N, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals, Pterins	5,6,7,8-tetrahydrofolate	https://metacyc.org/compound?orgid=META&id=THF
STEAROYL-COA	7	Compounds-And-Elements, Esters, Saturated-Fatty-Acyl-CoA, ACYL-COA, FRAMES, Long-Chain-234-Saturated-acyl-CoAs, Fatty-Acyl-CoAs, Chemicals, Thioesters, Compounds, All-Coas, Long-Chain-Acyl-CoAs	stearoyl-CoA	https://metacyc.org/compound?orgid=META&id=STEAROYL-COA
R-3-hydroxyhexanoyl-ACPs	7	Polypeptides, FRAMES, Proteins, OH-ACYL-ACP, Modified-Proteins, All-ACPs, Chemicals, ACYL-ACP, Macromolecules	a (3R)-3-hydroxyhexanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=R-3-hydroxyhexanoyl-ACPs
CPD-660	7	Compounds-And-Elements, Carboxylates, FRAMES, Organic-Acids, RS-Malate, Acids, dicarboxylate, Chemicals, Compounds, C4-dicarboxylates, All-Carboxy-Acids	(R)-malate	https://metacyc.org/compound?orgid=META&id=CPD-660
PORPHOBILINOGEN	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	porphobilinogen	https://metacyc.org/compound?orgid=META&id=PORPHOBILINOGEN
6-PYRUVOYL-5678-TETRAHYDROPTERIN	7	Compounds-And-Elements, Organic-heterobicyclic-compounds, Organic-Heteropolycyclic-Compounds, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Tetrahydropterins, Pteridines, Chemicals, Pterins, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, 5678-TETRAHYDROPTERIDINE	(6R)-6-pyruvoyl-5,6,7,8-tetrahydropterin	https://metacyc.org/compound?orgid=META&id=6-PYRUVOYL-5678-TETRAHYDROPTERIN
CPD-649	7	Compounds-And-Elements, Phospholipids, Phosphosphingolipids, Lipids, FRAMES, Chemicals, SPHINGOLIPIDS, Compounds, Sphingoid-1-phosphates	sphinganine 1-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-649
CPD-381	7	Compounds-And-Elements, Carboxylates, Hydroxy-carboxylates, 2-HYDROXYGLUTARIC_ACID, L-2-hydroxyacids, Acids, Compounds, FRAMES, Organic-Acids, Chemicals, 2-Hydroxy-carboxylates, All-Carboxy-Acids	(S)-2-hydroxyglutarate	https://metacyc.org/compound?orgid=META&id=CPD-381
CPD-13907	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	dehydroascorbate (bicyclic form)	https://metacyc.org/compound?orgid=META&id=CPD-13907
PHENYLACETALDEHYDE	7	Compounds-And-Elements, Aldehydes, Aryl-Aldehyde, FRAMES, Aromatics, Aldehydes-Or-Ketones, Chemicals, Compounds	phenylacetaldehyde	https://metacyc.org/compound?orgid=META&id=PHENYLACETALDEHYDE
CPD-9610	7	Polyisoprenoids, Compounds-And-Elements, Lipids, Isoprenoid-Derivatives, TRANS-POLYISOPRENYL-PP, FRAMES, Isoprenoid-Phosphates, Chemicals, Polyisoprenyl-Diphosphates, Compounds	all-trans-decaprenyl diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-9610
PHENYL-PYRUVATE	7	Compounds-And-Elements, Carboxylates, Acids, 2-Oxo-carboxylates, Compounds, 2-Oxo-Acids, FRAMES, Organic-Acids, Aromatic-Oxoacids, Chemicals, All-Carboxy-Acids	3-phenyl-2-oxopropanoate	https://metacyc.org/compound?orgid=META&id=PHENYL-PYRUVATE
AMINO-OH-HYDROXYMETHYL-DIHYDROPTERIDINE	7	Compounds-And-Elements, Organic-heterobicyclic-compounds, Organic-Heteropolycyclic-Compounds, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Pteridines, Chemicals, Pterins, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound	6-(hydroxymethyl)-7,8-dihydropterin	https://metacyc.org/compound?orgid=META&id=AMINO-OH-HYDROXYMETHYL-DIHYDROPTERIDINE
CPD-535	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	&beta;-D-fructose 2,6-bisphosphate	https://metacyc.org/compound?orgid=META&id=CPD-535
SER	7	Compounds-And-Elements, Carboxylates, Uncharged-polar-amino-acids, Acids, Neutral-Amino-Acids, Serines, Compounds, L-Amino-Acids, Polar-amino-acids, Amino-Acids, Alpha-Amino-Acids, FRAMES, Organic-Acids, Chemicals, Amino-Acids-20, All-Carboxy-Acids, All-Amino-Acids	L-serine	https://metacyc.org/compound?orgid=META&id=SER
OROTATE	7	Compounds-And-Elements, Carboxylates, Diazines, Acids, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Monocarboxylates, Organic-Acids, Chemicals, Pyrimidines, All-Carboxy-Acids	orotate	https://metacyc.org/compound?orgid=META&id=OROTATE
CPD-9923	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	(1R,6R)-6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate	https://metacyc.org/compound?orgid=META&id=CPD-9923
PHE	7	Compounds-And-Elements, Carboxylates, Aromatic-Amino-Acids, Acids, Compounds, Non-polar-amino-acids, L-Amino-Acids, Phenylpropanoids, Amino-Acids, Alpha-Amino-Acids, FRAMES, Aromatics, Organic-Acids, Chemicals, Organic-aromatic-compounds, Aromatic-L-Amino-Acids, Amino-Acids-20, All-Carboxy-Acids, All-Amino-Acids	L-phenylalanine	https://metacyc.org/compound?orgid=META&id=PHE
PREPHENATE	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	prephenate	https://metacyc.org/compound?orgid=META&id=PREPHENATE
CPD-11495	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	(2-hydroxyphenyl)acetate	https://metacyc.org/compound?orgid=META&id=CPD-11495
PHOSPHORIBULOSYL-FORMIMINO-AICAR-P	7	Compounds-And-Elements, Chemicals, Carboxamides, Compounds, FRAMES, Amides	phosphoribulosylformimino-AICAR-phosphate	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBULOSYL-FORMIMINO-AICAR-P
R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	(R)-4'-phosphopantothenoyl-L-cysteine	https://metacyc.org/compound?orgid=META&id=R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE
ALPHA-GLUCOSE	7	Compounds-And-Elements, Carbohydrates, Glucopyranose, Aldoses, Glucose, Monosaccharides, Aldehydes-Or-Ketones, D-aldopyranoses, Glycans, Hexoses, Compounds, Aldopyranoses, Aldehydes, D-Glucose, FRAMES, Sugar, Chemicals, Aldohexoses, All-Carbohydrates	&alpha;-D-glucopyranose	https://metacyc.org/compound?orgid=META&id=ALPHA-GLUCOSE
D-Glucopyranuronate	7	Compounds-And-Elements, Carboxylates, Carbohydrates, Pyranuronates, Uronates, Hexuronates, Glycans, Acids, Compounds, GLUCURONATE, FRAMES, Monocarboxylates, Organic-Acids, Chemicals, Carbohydrate-acids, All-Carboxy-Acids, All-Carbohydrates	D-glucopyranuronate	https://metacyc.org/compound?orgid=META&id=D-Glucopyranuronate
5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	N2-formyl-N1-(5-phospho-&beta;-D-ribosyl)glycinamide	https://metacyc.org/compound?orgid=META&id=5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE
L-GLUTAMATE_GAMMA-SEMIALDEHYDE	7	Compounds-And-Elements, Carboxylates, Compounds, Amino-Acids, Alpha-Amino-Acids, FRAMES, Organic-Acids, Acids, Chemicals, Non-standard-amino-acids, All-Carboxy-Acids, All-Amino-Acids	L-glutamate-5-semialdehyde	https://metacyc.org/compound?orgid=META&id=L-GLUTAMATE_GAMMA-SEMIALDEHYDE
2-METHYL-6-SOLANYL-14-BENZOQUINONE	7	Compounds-And-Elements, Reduced-Quinones, Chemicals, Compounds, FRAMES, Aromatics	2-methyl-6-all-trans-nonaprenyl-1,4-benzoquinol	https://metacyc.org/compound?orgid=META&id=2-METHYL-6-SOLANYL-14-BENZOQUINONE
CPD-13612	7	Compounds-And-Elements, D-erythro-Shinganines, Alcohols, Sphingoids, FRAMES, Chemicals, Amino-alcohols, Compounds, DIHYDRO-SPHINGOSINE	sphinganine	https://metacyc.org/compound?orgid=META&id=CPD-13612
DGDP	7	Compounds-And-Elements, Nucleotides, All-Nucleosides, Organic-Heteropolycyclic-Compounds, Purine-Nucleotides, Deoxy-Ribonucleoside-Diphosphates, Purines, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Nucleoside-Diphosphates, Organic-heterobicyclic-compounds, Deoxynucleotides, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals, Purine-deoxyribonucleotides, Purine-deoxyribonucleosides-5-PP	dGDP	https://metacyc.org/compound?orgid=META&id=DGDP
CPD-13118	7	GDP-SUGARS, Compounds-And-Elements, Nucleotides, All-Nucleosides, Carbohydrates, NDP-sugars, Modified-Nucleotides, FRAMES, Carbohydrate-Derivatives, Chemicals, Glycans, Compounds, NUCLEOTIDE-SUGARS, All-Carbohydrates	GDP-&beta;-L-fucose	https://metacyc.org/compound?orgid=META&id=CPD-13118
INDOLE_ACETALDEHYDE	7	Compounds-And-Elements, Indoles, Chemicals, Indole-Derivatives, Compounds, FRAMES, Aromatics	(indol-3-yl)acetaldehyde	https://metacyc.org/compound?orgid=META&id=INDOLE_ACETALDEHYDE
GLT	7	Compounds-And-Elements, Carboxylates, Acids, Glutamates, Compounds, L-Amino-Acids, Negatively-charged-polar-amino-acids, Polar-amino-acids, Amino-Acids, Alpha-Amino-Acids, FRAMES, Organic-Acids, Chemicals, Amino-Acids-20, All-Carboxy-Acids, All-Amino-Acids	L-glutamate	https://metacyc.org/compound?orgid=META&id=GLT
ARG	7	Compounds-And-Elements, Carboxylates, Acids, Compounds, L-Amino-Acids, Polar-amino-acids, Amino-Acids, Alpha-Amino-Acids, Basic-Amino-Acids, FRAMES, Positively-charged-polar-amino-acids, Organic-Acids, Chemicals, Amino-Acids-20, All-Carboxy-Acids, All-Amino-Acids	L-arginine	https://metacyc.org/compound?orgid=META&id=ARG
DUTP	7	Compounds-And-Elements, Nucleotides, All-Nucleosides, Diazines, Pyrimidine-nucleotides, Deoxy-Ribonucleoside-Triphosphates, Pyrimidine-deoxyribonucleosides-5-PPP, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Deoxynucleotides, Organic-heteromonocyclic-compounds, Nucleoside-Triphosphates, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals, Pyrimidines, Pyrimidine-deoxyribonucleotides	dUTP	https://metacyc.org/compound?orgid=META&id=DUTP
PALMITALDEHYDE	7	Compounds-And-Elements, Aldehydes-Or-Ketones, Aldehydes, Chemicals, Compounds, FRAMES, n-Alkanals	hexadecanal	https://metacyc.org/compound?orgid=META&id=PALMITALDEHYDE
2-Octenoyl-ACPs	7	TRANS-D2-ENOYL-ACP, Polypeptides, FRAMES, Proteins, Modified-Proteins, All-ACPs, Chemicals, ACYL-ACP, Macromolecules, Monounsaturated-acyl-ACPs	a (2E)-oct-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=2-Octenoyl-ACPs
INDOLE-3-GLYCEROL-P	7	Compounds-And-Elements, Indoles, Chemicals, Indole-Containing-Compounds, Compounds, FRAMES, Aromatics	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate	https://metacyc.org/compound?orgid=META&id=INDOLE-3-GLYCEROL-P
TRANS-3-METHYL-GLUTACONYL-COA	7	Compounds-And-Elements, Esters, Chemicals, Thioesters, Compounds, FRAMES, All-Coas	3-methylglutaconyl-CoA	https://metacyc.org/compound?orgid=META&id=TRANS-3-METHYL-GLUTACONYL-COA
CPD-597	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	N-carbamoylputrescine	https://metacyc.org/compound?orgid=META&id=CPD-597
INDOLE_PYRUVATE	7	Compounds-And-Elements, Indoles, Chemicals, Indole-Derivatives, Compounds, FRAMES, Aromatics	(indol-3-yl)pyruvate	https://metacyc.org/compound?orgid=META&id=INDOLE_PYRUVATE
L-GAMMA-GLUTAMYLCYSTEINE	7	Compounds-And-Elements, Peptides, FRAMES, 5-L-GLUTAMYL-L-AMINO-ACID, DIPEPTIDES, Chemicals, Compounds, 5-L-GLUTAMYL-AMINO-ACID, OLIGOPEPTIDES	&gamma;-L-glutamyl-L-cysteine	https://metacyc.org/compound?orgid=META&id=L-GAMMA-GLUTAMYLCYSTEINE
L-GLUTAMATE-5-P	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	&gamma;-L-glutamyl 5-phosphate	https://metacyc.org/compound?orgid=META&id=L-GLUTAMATE-5-P
UTP	7	Compounds-And-Elements, Nucleotides, All-Nucleosides, Pyrimidine-ribonucleosides-5-PPP, Diazines, Pyrimidine-nucleotides, Ribonucleotides, Nitrogen-Molecular-Entities, Compounds, Pyrimidine-ribonucleotides, Organic-heterocyclic-compound, Ribonucleoside-Triphosphates, Organic-heteromonocyclic-compounds, Nucleoside-Triphosphates, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals, Pyrimidines	UTP	https://metacyc.org/compound?orgid=META&id=UTP
P-AMINO-BENZOATE	7	Compounds-And-Elements, Carboxylates, Aromatic-Acid, FRAMES, Aromatics, Organic-Acids, Acids, Chemicals, Benzoates, Compounds, All-Carboxy-Acids	4-aminobenzoate	https://metacyc.org/compound?orgid=META&id=P-AMINO-BENZOATE
CPD-659	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	L-arogenate	https://metacyc.org/compound?orgid=META&id=CPD-659
CPD-13613	7	Compounds-And-Elements, Alcohols, Sphingoids, FRAMES, Chemicals, Amino-alcohols, Compounds, DIHYDRO-SPHINGOSINE	L-threo-sphinganine	https://metacyc.org/compound?orgid=META&id=CPD-13613
IMINOASPARTATE	7	Compounds-And-Elements, Imines, Chemicals, Compounds, FRAMES	2-iminosuccinate	https://metacyc.org/compound?orgid=META&id=IMINOASPARTATE
CPD-20465	7	Compounds-And-Elements, Carboxylates, Amino-Acids, Modified-Amino-Acids, FRAMES, Organic-Acids, Acids, Chemicals, Compounds, Phosphorylated-Amino-Acids, All-Carboxy-Acids, All-Amino-Acids	N5-phospho-L-glutamine	https://metacyc.org/compound?orgid=META&id=CPD-20465
CPD-14281	7	Compounds-And-Elements, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, TRANS-D2-ENOYL-COA, D2-ENOYL-COA, Esters, FRAMES, Chemicals, Thioesters, Compounds, All-Coas	trans-docos-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14281
Octadec-2-enoyl-ACPs	7	TRANS-D2-ENOYL-ACP, Polypeptides, FRAMES, Proteins, Modified-Proteins, All-ACPs, Chemicals, ACYL-ACP, Macromolecules, Monounsaturated-acyl-ACPs	a (2E)-octadec-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Octadec-2-enoyl-ACPs
PHENYLETHYLAMINE	7	Compounds-And-Elements, All-Amines, Alkylamines, FRAMES, Aromatics, Aryl-Amines, Chemicals, Compounds, Aralkylamines	2-phenylethylamine	https://metacyc.org/compound?orgid=META&id=PHENYLETHYLAMINE
DCDP	7	Compounds-And-Elements, Nucleotides, All-Nucleosides, Diazines, Deoxy-Ribonucleoside-Diphosphates, Pyrimidine-nucleotides, Pyrimidine-deoxyribonucleosides-5-PP, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Nucleoside-Diphosphates, Deoxynucleotides, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals, Pyrimidines, Pyrimidine-deoxyribonucleotides	dCDP	https://metacyc.org/compound?orgid=META&id=DCDP
