Compound	Cluster	Classes	Common names	MetaCyc link
ISOCHORISMATE	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	isochorismate	https://metacyc.org/compound?orgid=META&id=ISOCHORISMATE
3-oxo-stearoyl-ACPs	10	B-KETOACYL-ACP, Chemicals, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, Long-Chain-3-oxo-ACPs, ACYL-ACP, Polypeptides	a 3-oxooctadecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-stearoyl-ACPs
S-3-HYDROXYBUTANOYL-COA	10	HYDROXY-ACYL-COA, Esters, Thioesters, ACYL-COA, Compounds-And-Elements, 3-Hydroxybutanoyl-CoAs, Chemicals, FRAMES, 3-HYDROXYACYL-COA, L-3-HYDROXYACYL-COA, All-Coas, Short-Chain-3S-Hydroxyacyl-CoAs, 3S-S-3-hydroxyacyl-CoAs, Compounds	(S)-3-hydroxybutanoyl-CoA	https://metacyc.org/compound?orgid=META&id=S-3-HYDROXYBUTANOYL-COA
GDP-L-GALACTOSE	10	Nucleotides, Chemicals, Modified-Nucleotides, FRAMES, NUCLEOTIDE-SUGARS, GDP-SUGARS, All-Nucleosides, Carbohydrates, Glycans, NDP-sugars, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, Compounds-And-Elements	GDP-&beta;-L-galactose	https://metacyc.org/compound?orgid=META&id=GDP-L-GALACTOSE
PROTOPORPHYRIN_IX	10	Porphyrins, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, Polypyrroles, FRAMES, Organonitrogen-Heterocyclic-Compounds, Nitrogen-Molecular-Entities, Macrocycles, Cyclic-tetrapyrroles, Cyclic-polypyrroles, Organonitrogen-Compounds, Compounds, Compounds-And-Elements	protoporphyrin IX	https://metacyc.org/compound?orgid=META&id=PROTOPORPHYRIN_IX
PHOSPHORIBOSYL-ATP	10	Nucleosides, Chemicals, Compounds, Modified-Nucleosides, FRAMES, All-Nucleosides, Compounds-And-Elements	1-(5-phospho-&beta;-D-ribosyl)-ATP	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBOSYL-ATP
CPD-12658	10	Organic-heterobicyclic-compounds, Chemicals, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Organic-Heteropolycyclic-Compounds, FLAVIN, FRAMES, Organonitrogen-Heterocyclic-Compounds, Nitrogen-Molecular-Entities, Pteridines, Benzopteridines, Organonitrogen-Compounds, Compounds, Compounds-And-Elements	riboflavin cyclic-4',5'-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-12658
DUDP	10	Pyrimidine-deoxyribonucleosides-5-PP, Nucleotides, Pyrimidine-nucleotides, Pyrimidine-deoxyribonucleotides, Nitrogen-Molecular-Entities, All-Nucleosides, Nucleoside-Diphosphates, Deoxynucleotides, Diazines, Deoxy-Ribonucleoside-Diphosphates, Compounds-And-Elements, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, FRAMES, Pyrimidines, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	dUDP	https://metacyc.org/compound?orgid=META&id=DUDP
3-Oxo-octanoyl-ACPs	10	Medium-Chain-3-oxo-ACPs, B-KETOACYL-ACP, Chemicals, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, ACYL-ACP, Polypeptides	a 3-oxooctanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-Oxo-octanoyl-ACPs
ITP	10	Ribonucleotides, Nucleotides, Organic-Heteropolycyclic-Compounds, Nitrogen-Molecular-Entities, All-Nucleosides, Purine-ribonucleotides, Compounds-And-Elements, Ribonucleoside-Triphosphates, Chemicals, Organic-heterobicyclic-compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Purines, FRAMES, Purine-Nucleotides, Nucleoside-Triphosphates, Purine-ribonucleosides-5-PPP, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	ITP	https://metacyc.org/compound?orgid=META&id=ITP
CPD-9610	10	Chemicals, Polyisoprenyl-Diphosphates, Lipids, FRAMES, Isoprenoid-Derivatives, Isoprenoid-Phosphates, TRANS-POLYISOPRENYL-PP, Polyisoprenoids, Compounds, Compounds-And-Elements	all-trans-decaprenyl diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-9610
CPD8J2-27	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	S-(2-succinyl)-L-cysteine	https://metacyc.org/compound?orgid=META&id=CPD8J2-27
CPD-7078	10	Nucleotides, Chemicals, Modified-Nucleotides, FRAMES, NUCLEOTIDE-SUGARS, GDP-SUGARS, All-Nucleosides, Carbohydrates, Glycans, NDP-sugars, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, Compounds-And-Elements	GDP-&beta;-L-gulose	https://metacyc.org/compound?orgid=META&id=CPD-7078
CPD-14281	10	Chemicals, Compounds-And-Elements, Esters, D2-ENOYL-COA, FRAMES, Thioesters, All-Coas, TRANS-D2-ENOYL-COA, Compounds, Very-Long-Chain-Trans-23-Dehydroacyl-CoA	trans-docos-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14281
CPD-12365	10	Chemicals, Compounds, FRAMES, All-Nucleosides, Compounds-And-Elements	8-oxo-dGMP	https://metacyc.org/compound?orgid=META&id=CPD-12365
INDOLE-3-GLYCEROL-P	10	Aromatics, Chemicals, Indole-Containing-Compounds, Indoles, FRAMES, Compounds, Compounds-And-Elements	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate	https://metacyc.org/compound?orgid=META&id=INDOLE-3-GLYCEROL-P
IMP	10	Ribonucleotides, Ribonucleoside-Monophosphates, Nucleotides, Organic-Heteropolycyclic-Compounds, Nitrogen-Molecular-Entities, All-Nucleosides, Purine-ribonucleotides, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Purines, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, FRAMES, Purine-Nucleotides, Nucleoside-Monophosphates, Purine-ribonucleosides-5-P, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	IMP	https://metacyc.org/compound?orgid=META&id=IMP
CPD-14282	10	Chemicals, Compounds-And-Elements, Esters, D2-ENOYL-COA, FRAMES, Thioesters, All-Coas, TRANS-D2-ENOYL-COA, Compounds, Very-Long-Chain-Trans-23-Dehydroacyl-CoA	trans-lignocer-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14282
DCDP	10	Pyrimidine-deoxyribonucleosides-5-PP, Nucleotides, Pyrimidine-nucleotides, Pyrimidine-deoxyribonucleotides, Nitrogen-Molecular-Entities, All-Nucleosides, Nucleoside-Diphosphates, Deoxynucleotides, Diazines, Deoxy-Ribonucleoside-Diphosphates, Compounds-And-Elements, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, FRAMES, Pyrimidines, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	dCDP	https://metacyc.org/compound?orgid=META&id=DCDP
Charged-GLT-tRNAs	10	Chemicals, GLUTAMYL-GLX-TRNAS, Charged-tRNAs, FRAMES, All-tRNAs, Polynucleotides, Macromolecules, Modified-tRNAs, ssRNAs, RNAs	an L-glutamyl-[tRNAGlu]	https://metacyc.org/compound?orgid=META&id=Charged-GLT-tRNAs
L-GAMMA-GLUTAMYLCYSTEINE	10	Chemicals, FRAMES, DIPEPTIDES, OLIGOPEPTIDES, Peptides, Compounds, 5-L-GLUTAMYL-L-AMINO-ACID, 5-L-GLUTAMYL-AMINO-ACID, Compounds-And-Elements	&gamma;-L-glutamyl-L-cysteine	https://metacyc.org/compound?orgid=META&id=L-GAMMA-GLUTAMYLCYSTEINE
GDP-TP	10	Nucleotides, Chemicals, Modified-Nucleotides, Compounds, FRAMES, All-Nucleosides, Compounds-And-Elements	pppGpp	https://metacyc.org/compound?orgid=META&id=GDP-TP
CPD-13853	10	Chemicals, Compounds, FRAMES, All-Nucleosides, Compounds-And-Elements	8-oxo-dGDP	https://metacyc.org/compound?orgid=META&id=CPD-13853
QUINOLINATE	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	quinolinate	https://metacyc.org/compound?orgid=META&id=QUINOLINATE
CPD-24871	10	Chemicals, S-ACYLGLUTATHIONE, FRAMES, S-Substituted-Glutathione, Compounds, ORGANOSULFUR, All-Glutathiones, Compounds-And-Elements	S-(2-succinyl)-glutathione	https://metacyc.org/compound?orgid=META&id=CPD-24871
ACETYLSERINE	10	Amino-Acids, Chemicals, Modified-Amino-Acids, FRAMES, Organic-Acids, Acids, All-Amino-Acids, Carboxylates, All-Carboxy-Acids, O-Acetylated-Amino-Acids, Acetylated-Amino-Acids, Compounds, Compounds-And-Elements	O-acetyl-L-serine	https://metacyc.org/compound?orgid=META&id=ACETYLSERINE
DGMP	10	Nucleotides, Organic-Heteropolycyclic-Compounds, Nitrogen-Molecular-Entities, All-Nucleosides, Deoxynucleotides, Purine-deoxyribonucleosides-5-P, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Purines, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Purine-deoxyribonucleotides, FRAMES, Purine-Nucleotides, Deoxy-Ribonucleoside-Monophosphates, Nucleoside-Monophosphates, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	dGMP	https://metacyc.org/compound?orgid=META&id=DGMP
CPD1G-277	10	Esters, VERY-LONG-CHAIN-FATTY-ACYL-COA, Saturated-Fatty-Acyl-CoA, Fatty-Acyl-CoAs, Thioesters, ACYL-COA, Compounds-And-Elements, Chemicals, Very-long-Chain-234-Saturated-acyl-CoAs, FRAMES, All-Coas, Compounds	cerotoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD1G-277
HYDROXY-METHYL-BUTENYL-DIP	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate	https://metacyc.org/compound?orgid=META&id=HYDROXY-METHYL-BUTENYL-DIP
CPD-21340	10	Chemicals, Polyisoprenyl-Diphosphates, Lipids, FRAMES, Isoprenoid-Derivatives, Isoprenoid-Phosphates, TRANS-POLYISOPRENYL-PP, Polyisoprenoids, Compounds, Compounds-And-Elements	all-trans-nonaprenyl diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-21340
Beta-3-hydroxybutyryl-ACPs	10	Chemicals, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, ACYL-ACP, OH-ACYL-ACP, Polypeptides	a (3R)-3-hydroxybutanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Beta-3-hydroxybutyryl-ACPs
L-CITRULLINE	10	Amino-Acids, Chemicals, FRAMES, Organic-Acids, Acids, All-Amino-Acids, Ureido-Compounds, Carboxylates, All-Carboxy-Acids, Alpha-Amino-Acids, Compounds, Compounds-And-Elements	L-citrulline	https://metacyc.org/compound?orgid=META&id=L-CITRULLINE
UMP	10	Ribonucleotides, Ribonucleoside-Monophosphates, Nucleotides, Pyrimidine-nucleotides, Pyrimidine-ribonucleotides, Nitrogen-Molecular-Entities, All-Nucleosides, Diazines, Compounds-And-Elements, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, FRAMES, Pyrimidines, Nucleoside-Monophosphates, Pyrimidine-ribonucleosides-5-P, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	UMP	https://metacyc.org/compound?orgid=META&id=UMP
CPD-7035	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	2-phenylethanol	https://metacyc.org/compound?orgid=META&id=CPD-7035
2-Octenoyl-ACPs	10	Monounsaturated-acyl-ACPs, Chemicals, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, ACYL-ACP, TRANS-D2-ENOYL-ACP, Polypeptides	a (2E)-oct-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=2-Octenoyl-ACPs
ARG	10	Amino-Acids, Acids, All-Amino-Acids, Carboxylates, Positively-charged-polar-amino-acids, Alpha-Amino-Acids, Compounds-And-Elements, Chemicals, FRAMES, Amino-Acids-20, L-Amino-Acids, Organic-Acids, Basic-Amino-Acids, All-Carboxy-Acids, Polar-amino-acids, Compounds	L-arginine	https://metacyc.org/compound?orgid=META&id=ARG
3-oxo-myristoyl-ACPs	10	B-KETOACYL-ACP, Chemicals, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, Long-Chain-3-oxo-ACPs, ACYL-ACP, Polypeptides	a 3-oxotetradecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-myristoyl-ACPs
DEOXYGUANOSINE	10	Organic-Heteropolycyclic-Compounds, Deoxy-Ribonucleosides, All-Nucleosides, Nitrogen-Molecular-Entities, Purine-Nucleosides, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Purine-Deoxyribonucleosides, Purines, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, FRAMES, Nucleosides, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	2'-deoxyguanosine	https://metacyc.org/compound?orgid=META&id=DEOXYGUANOSINE
CPD-9925	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	1,4-dihydroxy-2-naphthoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-9925
COPROPORPHYRIN_III	10	Porphyrins, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, Polypyrroles, FRAMES, Organonitrogen-Heterocyclic-Compounds, Nitrogen-Molecular-Entities, Macrocycles, Cyclic-tetrapyrroles, Cyclic-polypyrroles, Organonitrogen-Compounds, Compounds, Compounds-And-Elements	coproporphyrin III	https://metacyc.org/compound?orgid=META&id=COPROPORPHYRIN_III
CPD-22010	10	Chemicals, Compounds-And-Elements, Esters, D2-ENOYL-COA, FRAMES, Thioesters, All-Coas, TRANS-D2-ENOYL-COA, Compounds, Very-Long-Chain-Trans-23-Dehydroacyl-CoA	trans-triaconta-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22010
IDP	10	Ribonucleotides, Nucleotides, Organic-Heteropolycyclic-Compounds, Purine-ribonucleosides-5-PP, Nitrogen-Molecular-Entities, All-Nucleosides, Nucleoside-Diphosphates, Purine-ribonucleotides, Ribonucleoside-Diphosphates, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Purines, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, FRAMES, Purine-Nucleotides, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	IDP	https://metacyc.org/compound?orgid=META&id=IDP
TYR	10	Amino-Acids, Acids, All-Amino-Acids, Carboxylates, Alpha-Amino-Acids, Compounds-And-Elements, Chemicals, Aromatic-L-Amino-Acids, FRAMES, Amino-Acids-20, L-Amino-Acids, Aromatic-Amino-Acids, Organic-Acids, Uncharged-polar-amino-acids, All-Carboxy-Acids, Polar-amino-acids, Compounds	L-tyrosine	https://metacyc.org/compound?orgid=META&id=TYR
PANTETHEINE-P	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	4'-phosphopantetheine	https://metacyc.org/compound?orgid=META&id=PANTETHEINE-P
CPD-334	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	2,3-didehydro-L-gulonate	https://metacyc.org/compound?orgid=META&id=CPD-334
Beta-hydroxydecanoyl-ACPs	10	Chemicals, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, ACYL-ACP, OH-ACYL-ACP, Polypeptides	a (3R)-3-hydroxydecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Beta-hydroxydecanoyl-ACPs
CPD-499	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	(R)-5-phosphomevalonate	https://metacyc.org/compound?orgid=META&id=CPD-499
ACETOACETYL-COA	10	Short-Chain-oxoacyl-CoAs, Chemicals, Esters, FRAMES, 3-KETOACYL-COA, 3-Oxoacyl-CoAs, Thioesters, All-Coas, ACYL-COA, Compounds, Compounds-And-Elements	acetoacetyl-CoA	https://metacyc.org/compound?orgid=META&id=ACETOACETYL-COA
5-PHOSPHORIBOSYL-5-AMINOIMIDAZOLE	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	5-amino-1-(5-phospho-&beta;-D-ribosyl)imidazole	https://metacyc.org/compound?orgid=META&id=5-PHOSPHORIBOSYL-5-AMINOIMIDAZOLE
INDOLE_PYRUVATE	10	Indole-Derivatives, Aromatics, Chemicals, Indoles, FRAMES, Compounds, Compounds-And-Elements	(indol-3-yl)pyruvate	https://metacyc.org/compound?orgid=META&id=INDOLE_PYRUVATE
1-PALMITOYLGLYCEROL-3-PHOSPHATE	10	ACYL-SN-GLYCEROL-3P, Phospholipids, Compounds-And-Elements, Chemicals, Lipids, Lysophosphatidates, FRAMES, 2-Lyso-phospholipids, LC-ACYL-SN-GLYCEROL-3P, Saturated-2-Lysophosphatidates, Lysophospholipids, Compounds	1-palmitoyl-sn-glycerol 3-phosphate	https://metacyc.org/compound?orgid=META&id=1-PALMITOYLGLYCEROL-3-PHOSPHATE
CPD-1086	10	Chemicals, Compounds, Modified-Bases, FRAMES, All-Nucleosides, Compounds-And-Elements	5-amino-6-(5-phospho-D-ribitylamino)uracil	https://metacyc.org/compound?orgid=META&id=CPD-1086
Octanoyl-ACPs	10	Saturated-acyl-ACPs, Fatty-acyl-ACPs, Polypeptides, Chemicals, Saturated-Fatty-Acyl-ACPs, Medium-Chain-Acyl-ACPs, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, ACYL-ACP	an octanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Octanoyl-ACPs
R-3-hydroxystearoyl-ACPs	10	Chemicals, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, ACYL-ACP, OH-ACYL-ACP, Polypeptides	a (3R)-3-hydroxyoctadecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=R-3-hydroxystearoyl-ACPs
5-PHOSPHO-RIBOSYL-GLYCINEAMIDE	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	N1-(5-phospho-&beta;-D-ribosyl)glycinamide	https://metacyc.org/compound?orgid=META&id=5-PHOSPHO-RIBOSYL-GLYCINEAMIDE
CGMP	10	Nucleotides, Chemicals, Cyclic-3-5-Nucleoside-Monophosphates, FRAMES, Cyclic-Nucleoside-Monophosphates, All-Nucleosides, Compounds, Compounds-And-Elements	cyclic-GMP	https://metacyc.org/compound?orgid=META&id=CGMP
DCMP	10	Nucleotides, Pyrimidine-nucleotides, Pyrimidine-deoxyribonucleotides, Nitrogen-Molecular-Entities, All-Nucleosides, Deoxynucleotides, Diazines, Compounds-And-Elements, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, FRAMES, Pyrimidines, Deoxy-Ribonucleoside-Monophosphates, Nucleoside-Monophosphates, Pyrimidine-deoxyribonucleosides-5-P, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	dCMP	https://metacyc.org/compound?orgid=META&id=DCMP
CPD-469	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	N-acetyl-L-glutamate 5-semialdehyde	https://metacyc.org/compound?orgid=META&id=CPD-469
DELTA3-ISOPENTENYL-PP	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	3-methylbut-3-en-1-yl diphosphate	https://metacyc.org/compound?orgid=META&id=DELTA3-ISOPENTENYL-PP
PHOSPHORIBULOSYL-FORMIMINO-AICAR-P	10	Amides, Chemicals, Compounds-And-Elements, FRAMES, Compounds, Carboxamides	phosphoribulosylformimino-AICAR-phosphate	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBULOSYL-FORMIMINO-AICAR-P
CPD-12321	10	carotenoids, Chemicals, Tetraterpenes, Lipids, FRAMES, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds, Compounds-And-Elements	15-cis-phytoene	https://metacyc.org/compound?orgid=META&id=CPD-12321
CPD1G-332	10	Chemicals, Esters, VERY-LONG-CHAIN-FATTY-ACYL-COA, FRAMES, Fatty-Acyl-CoAs, Thioesters, All-Coas, ACYL-COA, Compounds, Compounds-And-Elements	2-carboxycerotoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD1G-332
N-FORMYLKYNURENINE	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	N-Formyl-L-kynurenine	https://metacyc.org/compound?orgid=META&id=N-FORMYLKYNURENINE
TRP	10	Amino-Acids, Acids, All-Amino-Acids, Carboxylates, Alpha-Amino-Acids, Compounds-And-Elements, Non-polar-amino-acids, Chemicals, Aromatic-L-Amino-Acids, FRAMES, Amino-Acids-20, L-Amino-Acids, Aromatic-Amino-Acids, Organic-Acids, All-Carboxy-Acids, Compounds	L-tryptophan	https://metacyc.org/compound?orgid=META&id=TRP
CPD-10280	10	Esters, VERY-LONG-CHAIN-FATTY-ACYL-COA, Saturated-Fatty-Acyl-CoA, Fatty-Acyl-CoAs, Thioesters, ACYL-COA, Compounds-And-Elements, Chemicals, Very-long-Chain-234-Saturated-acyl-CoAs, FRAMES, All-Coas, Compounds	lignoceroyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-10280
TDP	10	Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, FRAMES, Organonitrogen-Heterocyclic-Compounds, Nitrogen-Molecular-Entities, Pyrimidines, Diazines, Organonitrogen-Compounds, Compounds, Compounds-And-Elements	dTDP	https://metacyc.org/compound?orgid=META&id=TDP
5-OXOPROLINE	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	5-oxo-L-proline	https://metacyc.org/compound?orgid=META&id=5-OXOPROLINE
Stearoyl-ACPs	10	Saturated-acyl-ACPs, Fatty-acyl-ACPs, Polypeptides, Long-Chain-Acyl-ACPs, Chemicals, Saturated-Fatty-Acyl-ACPs, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, ACYL-ACP	a stearoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Stearoyl-ACPs
5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	2-(formamido)-N1-(5-phospho-&beta;-D-ribosyl)acetamidine	https://metacyc.org/compound?orgid=META&id=5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE
CPD-15530	10	Carbohydrates, Glycans, All-Carboxy-Acids, Acids, Carboxylates, Hexuronates, Compounds-And-Elements, Chemicals, FRAMES, Uronates, Organic-Acids, GLUCURONATE, Carbohydrate-acids, All-Carbohydrates, Monocarboxylates, Compounds	aldehydo-D-glucuronate	https://metacyc.org/compound?orgid=META&id=CPD-15530
PUTRESCINE	10	Aliphatic-Diamines, Chemicals, FRAMES, Diamines, Polyamines, All-Amines, Aliphatic-Alpha-Omega-Diamines, Aliphatic-Amines, Compounds, Compounds-And-Elements	putrescine	https://metacyc.org/compound?orgid=META&id=PUTRESCINE
CPD-464	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	prephytoene diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-464
L-ORNITHINE	10	Amino-Acids, Acids, Non-standard-amino-acids, All-Amino-Acids, Carboxylates, Alpha-Amino-Acids, 25-DIAMINOPENTANOATE, Compounds-And-Elements, Chemicals, FRAMES, L-Amino-Acids, Organic-Acids, All-Carboxy-Acids, Compounds	L-ornithine	https://metacyc.org/compound?orgid=META&id=L-ORNITHINE
P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole	https://metacyc.org/compound?orgid=META&id=P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE
ASN	10	Amino-Acids, Acids, All-Amino-Acids, Carboxylates, Alpha-Amino-Acids, Compounds-And-Elements, Chemicals, FRAMES, Amino-Acids-20, L-Amino-Acids, Organic-Acids, Uncharged-polar-amino-acids, All-Carboxy-Acids, Polar-amino-acids, Compounds	L-asparagine	https://metacyc.org/compound?orgid=META&id=ASN
CPD-649	10	Chemicals, Lipids, FRAMES, Phospholipids, SPHINGOLIPIDS, Phosphosphingolipids, Sphingoid-1-phosphates, Compounds, Compounds-And-Elements	sphinganine 1-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-649
HOMOGENTISATE	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	homogentisate	https://metacyc.org/compound?orgid=META&id=HOMOGENTISATE
FAD	10	Acceptors, Redox-Electron-Carriers, Organic-Heteropolycyclic-Compounds, Nitrogen-Molecular-Entities, Flavin-Electorin-Carriers, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, FRAMES, FLAVIN, Pteridines, Benzopteridines, Cofactors, Oxidized-Flavins, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	FAD	https://metacyc.org/compound?orgid=META&id=FAD
GLY	10	Amino-Acids, Acids, All-Amino-Acids, Carboxylates, Alpha-Amino-Acids, Compounds-And-Elements, Non-polar-amino-acids, Neutral-Amino-Acids, Chemicals, FRAMES, Amino-Acids-20, Organic-Acids, Uncharged-polar-amino-acids, All-Carboxy-Acids, Polar-amino-acids, Compounds	glycine	https://metacyc.org/compound?orgid=META&id=GLY
CPD-22020	10	Esters, VERY-LONG-CHAIN-FATTY-ACYL-COA, Saturated-Fatty-Acyl-CoA, Fatty-Acyl-CoAs, Thioesters, ACYL-COA, Compounds-And-Elements, Chemicals, Very-long-Chain-234-Saturated-acyl-CoAs, FRAMES, All-Coas, Compounds	hexatriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22020
UROPORPHYRINOGEN-III	10	Porphyrins, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, Polypyrroles, FRAMES, Organonitrogen-Heterocyclic-Compounds, Nitrogen-Molecular-Entities, Macrocycles, Cyclic-tetrapyrroles, Cyclic-polypyrroles, Organonitrogen-Compounds, Compounds, Compounds-And-Elements	uroporphyrinogen-III	https://metacyc.org/compound?orgid=META&id=UROPORPHYRINOGEN-III
GUANOSINE	10	Purine-Ribonucleosides, Organic-Heteropolycyclic-Compounds, Ribonucleosides, Nitrogen-Molecular-Entities, All-Nucleosides, Purine-Nucleosides, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Purines, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, FRAMES, Nucleosides, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	guanosine	https://metacyc.org/compound?orgid=META&id=GUANOSINE
CPD0-2056	10	Chemicals, Peptides, Compounds, TRIPEPTIDES, FRAMES, OLIGOPEPTIDES, Compounds-And-Elements	norophthalmate	https://metacyc.org/compound?orgid=META&id=CPD0-2056
GERANYL-PP	10	Terpenoids, Isoprenoid-Phosphates, Monoterpenol-phosphates, Compounds-And-Elements, Chemicals, Lipids, FRAMES, Terpenoid-Derivatives, Isoprenoid-Derivatives, Monoterpenyl-Diphosphates, Secondary-Metabolites, Polyisoprenoids, Monoterpene-Derivatives, Compounds, Polyisoprenyl-Diphosphates	geranyl diphosphate	https://metacyc.org/compound?orgid=META&id=GERANYL-PP
CARBON-MONOXIDE	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	carbon monoxide	https://metacyc.org/compound?orgid=META&id=CARBON-MONOXIDE
PHOSPHORIBOSYL-FORMAMIDO-CARBOXAMIDE	10	Amides, Chemicals, Compounds-And-Elements, FRAMES, Compounds, Carboxamides	5-formamido-1-(5-phospho-D-ribosyl)-imidazole-4-carboxamide	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBOSYL-FORMAMIDO-CARBOXAMIDE
