Compound	Cluster	Classes	Common names	MetaCyc link
3-oxo-cis-D7-tetradecenoyl-ACPs	6	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (7Z)-3-oxotetradec-7-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-cis-D7-tetradecenoyl-ACPs
7Z-hexadec-7-enoyl-ACPs	6	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (7Z)-hexadec-7-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=7Z-hexadec-7-enoyl-ACPs
9Z-3-oxo-octadec-9-enoyl-ACPs	6	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (9Z)-3-oxo-octadec-9-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=9Z-3-oxo-octadec-9-enoyl-ACPs
5Z-tetradec-5-enoyl-ACPs	6	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (5Z)-tetradec-5-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=5Z-tetradec-5-enoyl-ACPs
HYDROXYMUCONATE-SALD	6	Compounds-And-Elements, Compounds, FRAMES, Chemicals	(2Z,4E)-2-hydroxy-6-oxohexa-2,4-dienoate	https://metacyc.org/compound?orgid=META&id=HYDROXYMUCONATE-SALD
Cis-delta-3-decenoyl-ACPs	6	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, CIS-ENOYL-ACP, ACYL-ACP, FRAMES	a (3Z)-dec-3-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Cis-delta-3-decenoyl-ACPs
CPD-289	6	Compounds-And-Elements, Compounds, FRAMES, Chemicals	(1R,2R)-cyclohexa-3,5-diene-1,2-diol	https://metacyc.org/compound?orgid=META&id=CPD-289
FORMYL-COA	6	Compounds, All-Coas, Esters, Chemicals, Compounds-And-Elements, Thioesters, FRAMES	formyl-CoA	https://metacyc.org/compound?orgid=META&id=FORMYL-COA
2E-7Z-hexadeca-2-7-dienoyl-ACPs	6	Macromolecules, Chemicals, a-polyunsaturated-acyl-acp, Proteins, Polypeptides, All-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (2E,7Z)-hexadeca-2,7-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=2E-7Z-hexadeca-2-7-dienoyl-ACPs
Trans-D3-cis-D9-hexadecenoyl-ACPs	6	Macromolecules, FRAMES, Chemicals, Proteins, Polypeptides, All-ACPs, Modified-Proteins, ACYL-ACP, Di-unsaturated-acyl-ACPs	a (2E,9Z)-hexadeca-2,9-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Trans-D3-cis-D9-hexadecenoyl-ACPs
OXALYL-COA	6	Compounds, All-Coas, Esters, Chemicals, Compounds-And-Elements, Thioesters, FRAMES	oxalyl-CoA	https://metacyc.org/compound?orgid=META&id=OXALYL-COA
Cis-Delta7-tetradecenoyl-ACPs	6	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (7Z)-tetradec-7-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Cis-Delta7-tetradecenoyl-ACPs
5Z-3-oxo-tetradec-5-enoyl-ACPs	6	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (5Z)-3-oxo-tetradec-5-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=5Z-3-oxo-tetradec-5-enoyl-ACPs
CPD-208	6	Compounds, All-Coas, Esters, Chemicals, CPD-15846, Thioesters, Compounds-And-Elements, FRAMES	(S)-malyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-208
Trans-D2-cis-D7-tetradecenoyl-ACPs	6	Macromolecules, FRAMES, Chemicals, Proteins, Polypeptides, All-ACPs, Modified-Proteins, ACYL-ACP, Di-unsaturated-acyl-ACPs	a (2E,7Z)-tetradeca-2,7-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Trans-D2-cis-D7-tetradecenoyl-ACPs
b-Hydroxy-cis-D5-dodecenoyl-ACPs	6	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (3R,5Z)-3-hydroxydodec-5-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=b-Hydroxy-cis-D5-dodecenoyl-ACPs
3-oxo-cis-D9-hexadecenoyl-ACPs	6	Long-Chain-3-oxo-ACPs, Chemicals, Proteins, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, B-KETOACYL-ACP, FRAMES, Macromolecules, Polypeptides, ACYL-ACP	a (9Z)-3-oxohexadec-9-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-cis-D9-hexadecenoyl-ACPs
3Z-dodec-3-enoyl-ACPs	6	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, CIS-ENOYL-ACP, ACYL-ACP, FRAMES	a (3Z)-dodec-3-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3Z-dodec-3-enoyl-ACPs
3-hydroxy-cis-D9-hexaecenoyl-ACPs	6	OH-ACYL-ACP, Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (3R,9Z)-3-hydroxyhexadec-9-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-hydroxy-cis-D9-hexaecenoyl-ACPs
CPD-12185	6	Compounds, Amino-Acids, Acids, All-Amino-Acids, Modified-Amino-Acids, Chemicals, All-Carboxy-Acids, Carboxylates, Organic-Acids, Compounds-And-Elements, FRAMES	homocarnosine	https://metacyc.org/compound?orgid=META&id=CPD-12185
CPD-9408	6	Compounds, All-Coas, Esters, Chemicals, Compounds-And-Elements, Thioesters, FRAMES	2-methylfumaryl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-9408
Cis-Delta5-dodecenoyl-ACPs	6	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (5Z)-dodec-5-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Cis-Delta5-dodecenoyl-ACPs
CPD-110	6	Phenols, Compounds, Acids, All-Carboxy-Acids, Chemicals, Aromatic-Acid, Carboxylates, Organic-Acids, Aromatics, Compounds-And-Elements, FRAMES	salicylate	https://metacyc.org/compound?orgid=META&id=CPD-110
7Z-3-oxo-hexadec-7-enoyl-ACPs	6	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (7Z)-3-oxo-hexadec-7-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=7Z-3-oxo-hexadec-7-enoyl-ACPs
b-Keto-cis-D5-dodecenoyl-ACPs	6	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (5Z)-3-oxododec-5-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=b-Keto-cis-D5-dodecenoyl-ACPs
4-HYDROXY-BUTYRATE	6	Fatty-Acids, Compounds, Acids, All-Carboxy-Acids, Hydroxy-carboxylates, Chemicals, Carboxylates, Organic-Acids, Omega-Hydroxy-Short-Chain-Fatty-Acid, OMEGA-HYDROXY-FATTY-ACID, Omega-Hydroxy-Me-Branched-Lipids, Hydroxy-fatty-acids, Compounds-And-Elements, FRAMES, Lipids	4-hydroxybutanoate	https://metacyc.org/compound?orgid=META&id=4-HYDROXY-BUTYRATE
3R-9Z-3-hydroxy-octadec-9-enoyl-ACPs	6	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (3R,9Z)-3-hydroxy-octadec-9-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3R-9Z-3-hydroxy-octadec-9-enoyl-ACPs
3-hydroxy-cis-D7-tetraecenoyl-ACPs	6	OH-ACYL-ACP, Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (3R,7Z)-3-hydroxytetradec-7-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-hydroxy-cis-D7-tetraecenoyl-ACPs
3R-5Z-3-hydroxy-tetradec-5-enoyl-ACPs	6	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (3R,5Z)-3-hydroxy-tetradec-5-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3R-5Z-3-hydroxy-tetradec-5-enoyl-ACPs
Trans-D3-cis-D5-dodecenoyl-ACPs	6	Macromolecules, FRAMES, Chemicals, Proteins, Polypeptides, All-ACPs, Modified-Proteins, ACYL-ACP, Di-unsaturated-acyl-ACPs	a (2E,5Z)-dodeca-3,5-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Trans-D3-cis-D5-dodecenoyl-ACPs
CPD-9409	6	Compounds, All-Coas, Esters, Chemicals, Compounds-And-Elements, Thioesters, FRAMES	(2R,3S)-&beta;-methylmalyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-9409
CATECHOL	6	Diols, Compounds, Chemicals, Alcohols, Benzenediols, Catechols, Aromatics, Compounds-And-Elements, FRAMES	catechol	https://metacyc.org/compound?orgid=META&id=CATECHOL
2E-5Z-tetradeca-2-5-dienoyl-ACPs	6	Macromolecules, Chemicals, a-polyunsaturated-acyl-acp, Proteins, Polypeptides, All-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (2E,5Z)-tetradeca-2,5-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=2E-5Z-tetradeca-2-5-dienoyl-ACPs
CPD-627	6	CPD-15844, Compounds, All-Coas, Esters, Chemicals, Thioesters, Compounds-And-Elements, FRAMES	(3S)-citramalyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-627
4Z-9Z-Octadec-4-9-dienoyl-acp	6	Macromolecules, Chemicals, a-polyunsaturated-acyl-acp, Proteins, Polypeptides, All-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (4Z,9Z)-octadec-4,9-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=4Z-9Z-Octadec-4-9-dienoyl-acp
Delta4-hexadecenoyl-ACPs	6	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (4Z)-hexadec-4-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Delta4-hexadecenoyl-ACPs
D-ALANINE	6	Compounds, Amino-Acids, Acids, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Carboxylates, Organic-Acids, D-Amino-Acids, Compounds-And-Elements, FRAMES	D-alanine	https://metacyc.org/compound?orgid=META&id=D-ALANINE
CPD1F-130	6	carotenoids, Compounds, Xanthophylls, Chemicals, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids, Tetraterpenes	zeaxanthin	https://metacyc.org/compound?orgid=META&id=CPD1F-130
CPD1F-133	6	carotenoids, Compounds, Xanthophylls, Chemicals, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids, Tetraterpenes	violaxanthin	https://metacyc.org/compound?orgid=META&id=CPD1F-133
D-GLT	6	Amino-Acids, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Carboxylates, Organic-Acids, D-Amino-Acids, Compounds-And-Elements, FRAMES, Glutamates, Compounds, Acids	D-glutamate	https://metacyc.org/compound?orgid=META&id=D-GLT
Delta6-hexadecenoyl-ACPs	6	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a sapienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Delta6-hexadecenoyl-ACPs
4Z-9Z-Hexadec-4-9-dienoyl-acp	6	Macromolecules, Chemicals, a-polyunsaturated-acyl-acp, Proteins, Polypeptides, All-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (4Z,9Z)-hexadec-4,9-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=4Z-9Z-Hexadec-4-9-dienoyl-acp
D-ALA-D-ALA	6	Compounds, OLIGOPEPTIDES, DIPEPTIDES, Dipeptides-Of-D-Amino-Acids, Peptides, Chemicals, Compounds-And-Elements, FRAMES	D-alanyl-D-alanine	https://metacyc.org/compound?orgid=META&id=D-ALA-D-ALA
CAPSORUBIN	6	Compounds-And-Elements, Compounds, FRAMES, Chemicals	capsorubin	https://metacyc.org/compound?orgid=META&id=CAPSORUBIN
CPD-1136	6	Compounds, Tricarboxylates, Acids, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Compounds-And-Elements, FRAMES	cis-2-methylaconitate	https://metacyc.org/compound?orgid=META&id=CPD-1136
BUTANEDIOL	6	Diols, Compounds, 2-3-Butanediols, Alcohols, Chemicals, glycols, Compounds-And-Elements, FRAMES	(R,R)-2,3-butanediol	https://metacyc.org/compound?orgid=META&id=BUTANEDIOL
INDOXYL	6	Compounds, Aromatics, Chemicals, Compounds-And-Elements, Indole-Derivatives, Indoles, FRAMES	indoxyl	https://metacyc.org/compound?orgid=META&id=INDOXYL
CPD-12179	6	Compounds, Chemicals, Compounds-And-Elements, FRAMES	methylmalonate semialdehyde	https://metacyc.org/compound?orgid=META&id=CPD-12179
D-BETA-D-HEPTOSE-17-DIPHOSPHATE	6	Compounds-And-Elements, Compounds, FRAMES, Chemicals	D-glycero-&beta;-D-manno-heptose 1,7-bisphosphate	https://metacyc.org/compound?orgid=META&id=D-BETA-D-HEPTOSE-17-DIPHOSPHATE
FMNH2	6	Nitrogen-Molecular-Entities, Reduced-Flavins, Chemicals, Flavin-Electorin-Carriers, Benzopteridines, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Compounds, Organic-heterobicyclic-compounds, Acceptors, FLAVIN, Redox-Electron-Carriers, Organonitrogen-Heterocyclic-Compounds, Pteridines, Organic-heteromonocyclic-compounds	FMNH2	https://metacyc.org/compound?orgid=META&id=FMNH2
D-BETA-D-HEPTOSE-1-P	6	Compounds-And-Elements, Compounds, FRAMES, Chemicals	D-glycero-&beta;-D-manno-heptose 1-phosphate	https://metacyc.org/compound?orgid=META&id=D-BETA-D-HEPTOSE-1-P
CPD-10525	6	Compounds, Chemicals, Indoles, Aromatics, Compounds-And-Elements, FRAMES, Dyes	indigo	https://metacyc.org/compound?orgid=META&id=CPD-10525
CPD-465	6	Compounds, Chemicals, Terpenoids, Triterpenes, Secondary-Metabolites, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids	presqualene diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-465
CPD-15555	6	Compounds, Chemicals, Indole-Derivatives, Indoles, Hormones, Aromatics, Auxins, Compounds-And-Elements, Plant-Hormones, FRAMES	(2-hydroxy-1H-indol-3-yl)acetate	https://metacyc.org/compound?orgid=META&id=CPD-15555
D-ALPHABETA-D-HEPTOSE-7-PHOSPHATE	6	All-Carbohydrates, Compounds, Glycans, Chemicals, Carbohydrate-Derivatives, Carbohydrates, Compounds-And-Elements, FRAMES, Sugar-Phosphate	D-glycero-D-manno-heptose 7-phosphate	https://metacyc.org/compound?orgid=META&id=D-ALPHABETA-D-HEPTOSE-7-PHOSPHATE
ADP-L-GLYCERO-D-MANNO-HEPTOSE	6	Compounds, All-Carbohydrates, Glycans, Chemicals, All-Nucleosides, Carbohydrate-Derivatives, ADP-SUGARS, NDP-sugars, Nucleotides, Carbohydrates, Compounds-And-Elements, FRAMES, NUCLEOTIDE-SUGARS, Modified-Nucleotides	ADP-L-glycero-&beta;-D-manno-heptose	https://metacyc.org/compound?orgid=META&id=ADP-L-GLYCERO-D-MANNO-HEPTOSE
CPD-1821	6	Compounds, Chemicals, Aliphatic-Amines, Aliphatic-Diamines, Polyamines, All-Amines, Compounds-And-Elements, Aliphatic-Alpha-Omega-Diamines, FRAMES, Diamines	sym-homospermidine	https://metacyc.org/compound?orgid=META&id=CPD-1821
CPD-18508	6	Compounds-And-Elements, Compounds, FRAMES, Chemicals	hydroxysqualene	https://metacyc.org/compound?orgid=META&id=CPD-18508
ADP-D-GLYCERO-D-MANNO-HEPTOSE	6	Compounds, All-Carbohydrates, Glycans, Chemicals, All-Nucleosides, Carbohydrate-Derivatives, ADP-SUGARS, NDP-sugars, Nucleotides, Carbohydrates, Compounds-And-Elements, FRAMES, NUCLEOTIDE-SUGARS, Modified-Nucleotides	ADP-D-glycero-&beta;-D-manno-heptose	https://metacyc.org/compound?orgid=META&id=ADP-D-GLYCERO-D-MANNO-HEPTOSE
3-oxo-petroselinoyl-ACPs	6	Macromolecules, Long-Chain-3-oxo-ACPs, Chemicals, Proteins, Polypeptides, All-ACPs, Modified-Proteins, B-KETOACYL-ACP, ACYL-ACP, FRAMES	a (6Z)-3-oxooctadec-6-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-petroselinoyl-ACPs
Acceptor	7	Compounds, Chemicals, Acceptors, Hydride-Acceptors, Redox-Electron-Carriers, Compounds-And-Elements, FRAMES	an oxidized electron carrier	https://metacyc.org/compound?orgid=META&id=Acceptor
Oxidized-ferredoxins	7	Macromolecules, Chemicals, Proteins, Polypeptides, Modified-Proteins, FeS-Proteins, Ferredoxins, FRAMES	an oxidized ferredoxin [iron-sulfur] cluster	https://metacyc.org/compound?orgid=META&id=Oxidized-ferredoxins
NADP	7	Compounds, Dinucleotide-Electron-Carriers, NAD-P-OR-NOP, Chemicals, Acceptors, Redox-Electron-Carriers, Compounds-And-Elements, FRAMES	NADP+	https://metacyc.org/compound?orgid=META&id=NADP
MG+2	7	Alkaline-Earth-Cations, Inorganic-Cations, Chemicals, Inorganic-Ions, Compounds-And-Elements, Ions, FRAMES, Divalent-Inorganic-Cations, Compounds, Metal-Ions, Cations	Mg2+	https://metacyc.org/compound?orgid=META&id=MG+2
CA+2	7	Alkaline-Earth-Cations, Inorganic-Cations, Chemicals, Inorganic-Ions, Compounds-And-Elements, Ions, FRAMES, Divalent-Inorganic-Cations, Compounds, Metal-Ions, Cations	Ca2+	https://metacyc.org/compound?orgid=META&id=CA+2
V+5	7	Compounds, Inorganic-Cations, Chemicals, Inorganic-Ions, Metal-Ions, Cations, Compounds-And-Elements, Ions, FRAMES, Transition-Metal-Cations	V5+	https://metacyc.org/compound?orgid=META&id=V+5
Red-Thioredoxin	7	Chemicals, Macromolecules, Thioredoxin, Proteins, FRAMES, Polypeptides	a reduced thioredoxin	https://metacyc.org/compound?orgid=META&id=Red-Thioredoxin
PROTON	7	Monovalent-Inorganic-Cations, Compounds, Inorganic-Cations, Chemicals, Inorganic-Ions, Cations, Subatomic-Particles, Compounds-And-Elements, Ions, FRAMES	H+	https://metacyc.org/compound?orgid=META&id=PROTON
DADP	7	Purine-deoxyribonucleotides, Nitrogen-Molecular-Entities, Chemicals, Deoxy-Ribonucleoside-Diphosphates, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Purine-Nucleotides, Purines, Compounds, Purine-deoxyribonucleosides-5-PP, All-Nucleosides, Nucleotides, Nucleoside-Diphosphates, Organic-heterobicyclic-compounds, Deoxynucleotides, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	dADP	https://metacyc.org/compound?orgid=META&id=DADP
Oxidized-flavodoxins	7	Flavoproteins, Macromolecules, Chemicals, Proteins, Polypeptides, Modified-Proteins, FRAMES, Flavodoxin	an oxidized flavodoxin	https://metacyc.org/compound?orgid=META&id=Oxidized-flavodoxins
GLT-tRNAs	7	Macromolecules, FRAMES, tRNAs, Polynucleotides, Chemicals, All-tRNAs, ssRNAs, RNAs, GLX-tRNAs	a tRNAglu	https://metacyc.org/compound?orgid=META&id=GLT-tRNAs
CPD-653	7	Compounds, Chemicals, All-Nucleosides, Nucleotides, Dinucleotide, Compounds-And-Elements, NADHX, FRAMES	(S)-NADHX	https://metacyc.org/compound?orgid=META&id=CPD-653
Cytochromes-C-Reduced	7	Macromolecules, Chemicals, Reduced-cytochromes, Proteins, Polypeptides, Cytochromes, Cytochromes-c, FRAMES	a reduced c-type cytochrome	https://metacyc.org/compound?orgid=META&id=Cytochromes-C-Reduced
AMMONIUM	7	Monovalent-Inorganic-Cations, Compounds, Inorganic-Cations, Chemicals, Inorganic-Ions, Cations, Compounds-And-Elements, Ions, FRAMES	ammonium	https://metacyc.org/compound?orgid=META&id=AMMONIUM
CPD-3	7	Inorganic-Anions, Compounds, Chemicals, Anions, Inorganic-Ions, Compounds-And-Elements, Ions, FRAMES	molybdate	https://metacyc.org/compound?orgid=META&id=CPD-3
SULFATE	7	Inorganic-Anions, Compounds, Chemicals, Anions, Inorganic-Ions, Compounds-And-Elements, Ions, FRAMES	sulfate	https://metacyc.org/compound?orgid=META&id=SULFATE
LI+	7	Monovalent-Inorganic-Cations, Inorganic-Cations, Chemicals, Inorganic-Ions, Compounds-And-Elements, Alkali-Metal-Cations, Ions, FRAMES, Compounds, Metal-Ions, Cations	Li+	https://metacyc.org/compound?orgid=META&id=LI+
OXIDIZED-GLUTATHIONE	7	All-Glutathiones, Compounds, ORGANOSULFUR, Chemicals, Compounds-And-Elements, FRAMES	glutathione disulfide	https://metacyc.org/compound?orgid=META&id=OXIDIZED-GLUTATHIONE
ADENOSINE	7	Purine-Nucleosides, Nitrogen-Molecular-Entities, Chemicals, Ribonucleosides, Nucleosides, Purine-Ribonucleosides, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Purines, Compounds, All-Nucleosides, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	adenosine	https://metacyc.org/compound?orgid=META&id=ADENOSINE
CO-A	7	Compounds, Cofactors, Chemicals, Compounds-And-Elements, FRAMES	coenzyme A	https://metacyc.org/compound?orgid=META&id=CO-A
CPD-8886	7	Alkaline-Earth-Cations, Inorganic-Cations, Chemicals, Inorganic-Ions, Compounds-And-Elements, Ions, FRAMES, Divalent-Inorganic-Cations, Compounds, Metal-Ions, Cations	Sr2+	https://metacyc.org/compound?orgid=META&id=CPD-8886
Ox-Thioredoxin	7	Macromolecules, Chemicals, Proteins, Polypeptides, Modified-Proteins, Thioredoxin, FRAMES	an oxidized thioredoxin	https://metacyc.org/compound?orgid=META&id=Ox-Thioredoxin
Ubiquinols	7	Ethers, Membrane-Electron-Carriers, Chemicals, Compounds-And-Elements, FRAMES, Organic-aromatic-compounds, Compounds, Methoxybenzenes, Organooxygen-Compounds, Acceptors, Reduced-Quinones, Redox-Electron-Carriers, Aromatic-Ethers, Aromatics, ETR-Quinols	a ubiquinol	https://metacyc.org/compound?orgid=META&id=Ubiquinols
ADENOSYLCOBALAMIN	7	Nitrogen-Molecular-Entities, Chemicals, Organic-heterocyclic-compound, Cobalamins, Organonitrogen-Compounds, Compounds-And-Elements, Cobamides, FRAMES, Vitamins, Compounds, Cobalt-corrinoid-hexaamides, Corrinoids, Cyclic-polypyrroles, Polypyrroles, Organometallics, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Cyclic-tetrapyrroles, Adenosylcobamide, B-vitamins	adenosylcobalamin	https://metacyc.org/compound?orgid=META&id=ADENOSYLCOBALAMIN
AMMONIA	7	Compounds-And-Elements, Compounds, FRAMES, Chemicals	ammonia	https://metacyc.org/compound?orgid=META&id=AMMONIA
CPD-1484	7	Compounds, Compounds-And-Elements, Inorganic-Cations, Chemicals, Inorganic-Ions, Metal-Ions, Cations, Post-Transition-Metal-Cations, Ions, FRAMES	Al3+	https://metacyc.org/compound?orgid=META&id=CPD-1484
NAD	7	Compounds, Dinucleotide-Electron-Carriers, NAD-P-OR-NOP, Chemicals, Acceptors, Redox-Electron-Carriers, Compounds-And-Elements, FRAMES	NAD+	https://metacyc.org/compound?orgid=META&id=NAD
CPD-18085	7	Dinucleotide, Compounds, Compounds-And-Elements, Chemicals, All-Nucleosides, Nucleotides, FRAMES	1,2-dihydro-&beta;-NADP	https://metacyc.org/compound?orgid=META&id=CPD-18085
CARBON-DIOXIDE	7	Compounds-And-Elements, Compounds, FRAMES, Chemicals	CO2	https://metacyc.org/compound?orgid=META&id=CARBON-DIOXIDE
CU+2	7	Inorganic-Cations, Chemicals, Inorganic-Ions, Compounds-And-Elements, Ions, FRAMES, Divalent-Inorganic-Cations, Compounds, Metal-Ions, Cations, Transition-Metal-Cations	Cu2+	https://metacyc.org/compound?orgid=META&id=CU+2
CPD-19584	7	Compounds-And-Elements, Compounds, FRAMES, Chemicals	titanium (III) citrate	https://metacyc.org/compound?orgid=META&id=CPD-19584
OH	7	Inorganic-Anions, Compounds, Chemicals, Anions, Inorganic-Ions, Compounds-And-Elements, Ions, FRAMES	OH-	https://metacyc.org/compound?orgid=META&id=OH
NA+	7	Monovalent-Inorganic-Cations, Inorganic-Cations, Chemicals, Inorganic-Ions, Compounds-And-Elements, Alkali-Metal-Cations, Ions, FRAMES, Compounds, Metal-Ions, Cations	Na+	https://metacyc.org/compound?orgid=META&id=NA+
H2CO3	7	Compounds-And-Elements, Compounds, FRAMES, Chemicals	carbonic acid	https://metacyc.org/compound?orgid=META&id=H2CO3
FE+3	7	Compounds, Inorganic-Cations, Chemicals, Inorganic-Ions, Metal-Ions, Cations, Compounds-And-Elements, Ions, FRAMES, Transition-Metal-Cations	Fe3+	https://metacyc.org/compound?orgid=META&id=FE+3
