Compound	Cluster	Classes	Common names	MetaCyc link
DGTP	10	Nucleotides, Nitrogen-Molecular-Entities, Purine-Nucleotides, Purine-deoxyribonucleotides, Deoxy-Ribonucleoside-Triphosphates, Purines, Nucleoside-Triphosphates, Organic-heteromonocyclic-compounds, Chemicals, Organic-heterobicyclic-compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Compounds-And-Elements, Purine-deoxyribonucleosides-5-PPP, Compounds, Organonitrogen-Heterocyclic-Compounds, All-Nucleosides, Organonitrogen-Compounds, Deoxynucleotides, Organic-heterocyclic-compound	dGTP	https://metacyc.org/compound?orgid=META&id=DGTP
D-GLUCOSAMINE-6-P	10	Glycans, SUGAR-6-PHOSPHATES, Chemicals, Carbohydrates, Compounds-And-Elements, FRAMES, All-Carbohydrates, Sugar-Phosphate, Compounds, Carbohydrate-Derivatives	D-glucosamine 6-phosphate	https://metacyc.org/compound?orgid=META&id=D-GLUCOSAMINE-6-P
CPD-4211	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	prenyl diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-4211
3-UREIDO-PROPIONATE	10	Compounds, FRAMES, Compounds-And-Elements, Ureido-Compounds, Chemicals	3-ureidopropanoate	https://metacyc.org/compound?orgid=META&id=3-UREIDO-PROPIONATE
PROTOPORPHYRIN_IX	10	Polypyrroles, Nitrogen-Molecular-Entities, Compounds-And-Elements, FRAMES, Macrocycles, Organonitrogen-Heterocyclic-Compounds, Cyclic-tetrapyrroles, Compounds, Porphyrins, Cyclic-polypyrroles, Organonitrogen-Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Chemicals	protoporphyrin IX	https://metacyc.org/compound?orgid=META&id=PROTOPORPHYRIN_IX
MAL	10	Organic-Acids, dicarboxylate, Compounds-And-Elements, FRAMES, Carboxylates, C4-dicarboxylates, RS-Malate, Compounds, All-Carboxy-Acids, Acids, Chemicals	(S)-malate	https://metacyc.org/compound?orgid=META&id=MAL
ADENYLOSUCC	10	Nucleotides, Compounds-And-Elements, Modified-Nucleotides, FRAMES, All-Nucleosides, Compounds, Chemicals	N6-(1,2-dicarboxyethyl)AMP	https://metacyc.org/compound?orgid=META&id=ADENYLOSUCC
CPD-11712	10	FRAMES, Compounds-And-Elements, Aromatics, Reduced-Quinones, Compounds, Chemicals	2-methyl-6-geranylgeranyl-1,4-benzoquinol	https://metacyc.org/compound?orgid=META&id=CPD-11712
CPD-24871	10	S-ACYLGLUTATHIONE, Compounds-And-Elements, FRAMES, Compounds, ORGANOSULFUR, All-Glutathiones, S-Substituted-Glutathione, Chemicals	S-(2-succinyl)-glutathione	https://metacyc.org/compound?orgid=META&id=CPD-24871
CPD-499	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	(R)-5-phosphomevalonate	https://metacyc.org/compound?orgid=META&id=CPD-499
ENOL-PHENYLPYRUVATE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	enol-phenylpyruvate	https://metacyc.org/compound?orgid=META&id=ENOL-PHENYLPYRUVATE
DCTP	10	Pyrimidine-deoxyribonucleosides-5-PPP, Nucleotides, Nitrogen-Molecular-Entities, Pyrimidine-nucleotides, Deoxy-Ribonucleoside-Triphosphates, Nucleoside-Triphosphates, Organic-heteromonocyclic-compounds, Chemicals, Pyrimidines, Compounds-And-Elements, FRAMES, Organonitrogen-Heterocyclic-Compounds, Compounds, Pyrimidine-deoxyribonucleotides, Diazines, All-Nucleosides, Organonitrogen-Compounds, Deoxynucleotides, Organic-heterocyclic-compound	dCTP	https://metacyc.org/compound?orgid=META&id=DCTP
Charged-GLT-tRNAs	10	RNAs, Polynucleotides, FRAMES, Charged-tRNAs, ssRNAs, Macromolecules, All-tRNAs, GLUTAMYL-GLX-TRNAS, Modified-tRNAs, Chemicals	an L-glutamyl-[tRNAGlu]	https://metacyc.org/compound?orgid=META&id=Charged-GLT-tRNAs
P-HYDROXY-PHENYLPYRUVATE	10	Carboxylates, Aromatic-Oxoacids, All-Carboxy-Acids, Acids, Chemicals, Organic-Acids, Compounds-And-Elements, FRAMES, 2-Oxo-carboxylates, Compounds, 2-Oxo-Acids	3-(4-hydroxyphenyl)pyruvate	https://metacyc.org/compound?orgid=META&id=P-HYDROXY-PHENYLPYRUVATE
TDP	10	Pyrimidines, Nitrogen-Molecular-Entities, Compounds-And-Elements, FRAMES, Organonitrogen-Heterocyclic-Compounds, Compounds, Diazines, Organonitrogen-Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Chemicals	dTDP	https://metacyc.org/compound?orgid=META&id=TDP
CPD-22005	10	3-Oxoacyl-CoAs, Very-Long-Chain-oxoacyl-CoAs, All-Coas, Esters, Compounds-And-Elements, FRAMES, 3-KETOACYL-COA, Compounds, ACYL-COA, Thioesters, Chemicals	3-oxooctacosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22005
D-Glucopyranuronate	10	Carboxylates, Glycans, Monocarboxylates, All-Carboxy-Acids, Acids, GLUCURONATE, Chemicals, Organic-Acids, Carbohydrates, Compounds-And-Elements, FRAMES, Pyranuronates, All-Carbohydrates, Compounds, Uronates, Carbohydrate-acids, Hexuronates	D-glucopyranuronate	https://metacyc.org/compound?orgid=META&id=D-Glucopyranuronate
LEU	10	Amino-Acids-20, Carboxylates, All-Amino-Acids, All-Carboxy-Acids, Acids, Branched-Amino-Acids, Non-polar-amino-acids, L-Amino-Acids, Chemicals, Organic-Acids, Compounds-And-Elements, FRAMES, Neutral-Amino-Acids, Amino-Acids, Alpha-Amino-Acids, Compounds	L-leucine	https://metacyc.org/compound?orgid=META&id=LEU
CPD-597	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	N-carbamoylputrescine	https://metacyc.org/compound?orgid=META&id=CPD-597
DIHYDRONEOPTERIN-P3	10	Organic-Heteropolycyclic-Compounds, Nitrogen-Molecular-Entities, Compounds-And-Elements, FRAMES, Pterins, Pteridines, Organonitrogen-Heterocyclic-Compounds, Compounds, Organonitrogen-Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Chemicals, Organic-heterobicyclic-compounds	7,8-dihydroneopterin 3'-triphosphate	https://metacyc.org/compound?orgid=META&id=DIHYDRONEOPTERIN-P3
CPD-14053	10	Cofactors, Nitrogen-Molecular-Entities, Tetrahydropterins, 5678-TETRAHYDROPTERIDINE, Pteridines, All-Biopterines, TETRA-H-BIOPTERIN, Organic-heteromonocyclic-compounds, Chemicals, Organic-heterobicyclic-compounds, Organic-Heteropolycyclic-Compounds, Compounds-And-Elements, FRAMES, Pterins, Organonitrogen-Heterocyclic-Compounds, Compounds, Organonitrogen-Compounds, Organic-heterocyclic-compound	(6R)-L-erythro-5,6,7,8-tetrahydrobiopterin	https://metacyc.org/compound?orgid=META&id=CPD-14053
HYDROXY-METHYL-BUTENYL-DIP	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate	https://metacyc.org/compound?orgid=META&id=HYDROXY-METHYL-BUTENYL-DIP
GDP-MANNOSE	10	Carbohydrates, Compounds-And-Elements, FRAMES, Modified-Nucleotides, All-Carbohydrates, Glycans, Compounds, Carbohydrate-Derivatives, GDP-SUGARS, All-Nucleosides, NDP-sugars, Nucleotides, NUCLEOTIDE-SUGARS, Chemicals	GDP-&alpha;-D-mannose	https://metacyc.org/compound?orgid=META&id=GDP-MANNOSE
CPD-317	10	All-Coas, Compounds-And-Elements, Esters, FRAMES, Compounds, Thioesters, Chemicals	CoA-disulfide	https://metacyc.org/compound?orgid=META&id=CPD-317
8-Oxo-dGTP	10	Nucleotides, Compounds-And-Elements, Modified-Nucleotides, FRAMES, All-Nucleosides, Compounds, Chemicals	8-oxo-dGTP	https://metacyc.org/compound?orgid=META&id=8-Oxo-dGTP
CPD-10809	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one	https://metacyc.org/compound?orgid=META&id=CPD-10809
ETHANOL-AMINE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	ethanolamine	https://metacyc.org/compound?orgid=META&id=ETHANOL-AMINE
HOMOGENTISATE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	homogentisate	https://metacyc.org/compound?orgid=META&id=HOMOGENTISATE
CPD-13118	10	Carbohydrates, Compounds-And-Elements, FRAMES, Modified-Nucleotides, All-Carbohydrates, Glycans, Compounds, Carbohydrate-Derivatives, GDP-SUGARS, All-Nucleosides, NDP-sugars, Nucleotides, NUCLEOTIDE-SUGARS, Chemicals	GDP-&beta;-L-fucose	https://metacyc.org/compound?orgid=META&id=CPD-13118
L-DELTA1-PYRROLINE_5-CARBOXYLATE	10	Nitrogen-Molecular-Entities, Carboxylates, Monocarboxylates, All-Carboxy-Acids, Acids, Pyrrolines, Organic-heteromonocyclic-compounds, Chemicals, Organic-Acids, Compounds-And-Elements, FRAMES, CPD-478, Organonitrogen-Heterocyclic-Compounds, Compounds, Organonitrogen-Compounds, Organic-heterocyclic-compound	(S)-1-pyrroline-5-carboxylate	https://metacyc.org/compound?orgid=META&id=L-DELTA1-PYRROLINE_5-CARBOXYLATE
CPD-9610	10	Lipids, Compounds-And-Elements, FRAMES, Isoprenoid-Phosphates, Compounds, Polyisoprenoids, Polyisoprenyl-Diphosphates, Isoprenoid-Derivatives, Chemicals, TRANS-POLYISOPRENYL-PP	all-trans-decaprenyl diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-9610
PROTOHEME	10	Nitrogen-Molecular-Entities, Cyclic-tetrapyrroles, Porphyrins, Cyclic-polypyrroles, Heme-b, Organic-heteromonocyclic-compounds, Chemicals, Macrocycles, Polypyrroles, Compounds-And-Elements, FRAMES, Organonitrogen-Heterocyclic-Compounds, Compounds, Organonitrogen-Compounds, Hemes, Organic-heterocyclic-compound, Organometallics	protoheme	https://metacyc.org/compound?orgid=META&id=PROTOHEME
Beta-hydroxydecanoyl-ACPs	10	FRAMES, OH-ACYL-ACP, Chemicals, Modified-Proteins, All-ACPs, Macromolecules, Proteins, Polypeptides, ACYL-ACP	a (3R)-3-hydroxydecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Beta-hydroxydecanoyl-ACPs
PANTETHEINE-P	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	4'-phosphopantetheine	https://metacyc.org/compound?orgid=META&id=PANTETHEINE-P
CPD-6972	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	4-(2'-carboxyphenyl)-4-oxobutyryl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-6972
LAUROYLCOA-CPD	10	Medium-Chain-Acyl-CoAs, All-Coas, Medium-Chain-234-Saturated-acyl-CoAs, Esters, Compounds-And-Elements, FRAMES, Compounds, Fatty-Acyl-CoAs, ACYL-COA, Thioesters, Saturated-Fatty-Acyl-CoA, Chemicals	lauroyl-CoA	https://metacyc.org/compound?orgid=META&id=LAUROYLCOA-CPD
TTP	10	Pyrimidine-deoxyribonucleosides-5-PPP, Nucleotides, Nitrogen-Molecular-Entities, Pyrimidine-nucleotides, Deoxy-Ribonucleoside-Triphosphates, Nucleoside-Triphosphates, Organic-heteromonocyclic-compounds, Chemicals, Pyrimidines, Compounds-And-Elements, FRAMES, Organonitrogen-Heterocyclic-Compounds, Compounds, Pyrimidine-deoxyribonucleotides, Diazines, All-Nucleosides, Organonitrogen-Compounds, Deoxynucleotides, Organic-heterocyclic-compound	dTTP	https://metacyc.org/compound?orgid=META&id=TTP
AICAR	10	Amides, FRAMES, Compounds-And-Elements, Carboxamides, Compounds, Chemicals	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	https://metacyc.org/compound?orgid=META&id=AICAR
Palmitoyl-ACPs	10	Macromolecules, ACYL-ACP, Chemicals, Fatty-acyl-ACPs, FRAMES, Saturated-Fatty-Acyl-ACPs, Modified-Proteins, Saturated-acyl-ACPs, All-ACPs, Proteins, Polypeptides, Long-Chain-Acyl-ACPs	a palmitoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Palmitoyl-ACPs
5-P-BETA-D-RIBOSYL-AMINE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	5-phospho-&beta;-D-ribosylamine	https://metacyc.org/compound?orgid=META&id=5-P-BETA-D-RIBOSYL-AMINE
TMP	10	Nucleotides, Nitrogen-Molecular-Entities, Deoxy-Ribonucleoside-Monophosphates, Pyrimidine-nucleotides, Nucleoside-Monophosphates, Organic-heteromonocyclic-compounds, Chemicals, Pyrimidines, Compounds-And-Elements, FRAMES, Organonitrogen-Heterocyclic-Compounds, Pyrimidine-deoxyribonucleosides-5-P, Compounds, Pyrimidine-deoxyribonucleotides, Diazines, All-Nucleosides, Organonitrogen-Compounds, Deoxynucleotides, Organic-heterocyclic-compound	dTMP	https://metacyc.org/compound?orgid=META&id=TMP
1-L-MYO-INOSITOL-1-P	10	Inositol-Phosphates, Cyclic-Alcohols, Compounds-And-Elements, FRAMES, Cyclitols, Compounds, Myo-inositol-monophosphates, Alcohols, Inositols, Chemicals, Modified-Inositols	1D-myo-inositol 3-monophosphate	https://metacyc.org/compound?orgid=META&id=1-L-MYO-INOSITOL-1-P
METHYL-MALONYL-COA	10	Compounds-And-Elements, Esters, Methylmalonyl-CoA, All-Coas, FRAMES, Compounds, Thioesters, Chemicals	(R)-methylmalonyl-CoA	https://metacyc.org/compound?orgid=META&id=METHYL-MALONYL-COA
P3I	10	Inorganic-Anions, Inorganic-Ions, Compounds-And-Elements, FRAMES, Ions, Compounds, Phosphates, Polyphosphates, Anions, Inorganic-Phosphorus-Ions, Chemicals	triphosphate	https://metacyc.org/compound?orgid=META&id=P3I
4-AMINO-4-DEOXYCHORISMATE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	4-amino-4-deoxychorismate	https://metacyc.org/compound?orgid=META&id=4-AMINO-4-DEOXYCHORISMATE
ACETYL-GLU	10	Modified-Amino-Acids, Acetylated-Amino-Acids, N-Acetylated-Amino-Acids, Carboxylates, All-Amino-Acids, All-Carboxy-Acids, Acids, N-Acylated-Amino-Acids, Chemicals, N-Alpha-Acetylated-Amino-Acids, Organic-Acids, Compounds-And-Elements, FRAMES, Amino-Acids, Compounds, N-Substituted-Amino-Acids	N-acetyl-L-glutamate	https://metacyc.org/compound?orgid=META&id=ACETYL-GLU
CPD-14280	10	Long-Chain-Trans-23-Dehydroacyl-CoA, All-Coas, Esters, Compounds-And-Elements, FRAMES, Compounds, TRANS-D2-ENOYL-COA, D2-ENOYL-COA, Thioesters, Chemicals	trans-arachido-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14280
CPD1G-277	10	All-Coas, Esters, VERY-LONG-CHAIN-FATTY-ACYL-COA, Very-long-Chain-234-Saturated-acyl-CoAs, Saturated-Fatty-Acyl-CoA, ACYL-COA, Chemicals, Compounds-And-Elements, FRAMES, Compounds, Fatty-Acyl-CoAs, Thioesters	cerotoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD1G-277
CPD-14277	10	L-3-HYDROXYACYL-COA, CPD-16348, All-Coas, Very-Long-Chain-3-Hydroxyacyl-CoAs, Esters, VERY-LONG-CHAIN-FATTY-ACYL-COA, HYDROXY-ACYL-COA, ACYL-COA, 3S-S-3-hydroxyacyl-CoAs, Chemicals, Very-Long-Chain-3S-Hydroxyacyl-CoAs, Compounds-And-Elements, FRAMES, D-3-HYDROXYACYL-COA, Compounds, Fatty-Acyl-CoAs, 3-HYDROXYACYL-COA, Thioesters	(3R)-3-hydroxylignoceroyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14277
CPD-13611	10	Compounds-And-Elements, FRAMES, Compounds, Amino-alcohols, D-erythro-Shinganines, Sphingoids, Alcohols, DIHYDRO-SPHINGOSINE, Chemicals	C20 sphinganine	https://metacyc.org/compound?orgid=META&id=CPD-13611
PRPP	10	Carbohydrates, Compounds-And-Elements, FRAMES, All-Carbohydrates, Sugar-Phosphate, Glycans, Compounds, Carbohydrate-Derivatives, Chemicals	5-phospho-&alpha;-D-ribose 1-diphosphate	https://metacyc.org/compound?orgid=META&id=PRPP
CPD-7035	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	2-phenylethanol	https://metacyc.org/compound?orgid=META&id=CPD-7035
OROTIDINE-5-PHOSPHATE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	orotidine 5'-phosphate	https://metacyc.org/compound?orgid=META&id=OROTIDINE-5-PHOSPHATE
INDOLE-3-GLYCEROL-P	10	Compounds-And-Elements, FRAMES, Aromatics, Indole-Containing-Compounds, Compounds, Indoles, Chemicals	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate	https://metacyc.org/compound?orgid=META&id=INDOLE-3-GLYCEROL-P
CPD-535	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	&beta;-D-fructose 2,6-bisphosphate	https://metacyc.org/compound?orgid=META&id=CPD-535
DODECANOATE	10	Medium-chain-fatty-acids, Fatty-Acids, Carboxylates, CPD66-39, Saturated-Fatty-Acids, All-Carboxy-Acids, Acids, Medium-Chain-234-Saturated-Fatty-Acids, Medium-Chain-Carboxylates, Chemicals, Organic-Acids, Compounds-And-Elements, FRAMES, Compounds	laurate	https://metacyc.org/compound?orgid=META&id=DODECANOATE
MYO-INOSITOL	10	Cyclic-Alcohols, Compounds-And-Elements, FRAMES, Compounds, Cyclitols, Alcohols, Inositols, Chemicals	myo-inositol	https://metacyc.org/compound?orgid=META&id=MYO-INOSITOL
Dodecanoyl-ACPs	10	Macromolecules, Medium-Chain-Acyl-ACPs, ACYL-ACP, Chemicals, Fatty-acyl-ACPs, FRAMES, Saturated-Fatty-Acyl-ACPs, Modified-Proteins, Saturated-acyl-ACPs, All-ACPs, Proteins, Polypeptides	a dodecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Dodecanoyl-ACPs
R-3-hydroxyhexanoyl-ACPs	10	FRAMES, OH-ACYL-ACP, Chemicals, Modified-Proteins, All-ACPs, Macromolecules, Proteins, Polypeptides, ACYL-ACP	a (3R)-3-hydroxyhexanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=R-3-hydroxyhexanoyl-ACPs
CPD-309	10	Organic-Acids, Modified-Amino-Acids, Compounds-And-Elements, Opines, FRAMES, Amino-Acids, Carboxylates, Compounds, All-Amino-Acids, N-Substituted-Amino-Acids, All-Carboxy-Acids, Acids, Chemicals	D-octopine	https://metacyc.org/compound?orgid=META&id=CPD-309
PREPHENATE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	prephenate	https://metacyc.org/compound?orgid=META&id=PREPHENATE
CPD-7224	10	Modified-Amino-Acids, Acetylated-Amino-Acids, N-Acetylated-Amino-Acids, N-ACYL-L-AMINO-ACID, Carboxylates, N-Acetyl-Amino-Acids, All-Amino-Acids, All-Carboxy-Acids, Acids, N-Acylated-Amino-Acids, L-Amino-Acids, Chemicals, N-Alpha-Acetylated-Amino-Acids, Organic-Acids, Compounds-And-Elements, FRAMES, Amino-Acids, Compounds, N-Substituted-Amino-Acids	N-acetyl-L-citrulline	https://metacyc.org/compound?orgid=META&id=CPD-7224
CPD-12366	10	FRAMES, All-Nucleosides, Compounds-And-Elements, Compounds, Chemicals	8-oxo-GTP	https://metacyc.org/compound?orgid=META&id=CPD-12366
CPD-14808	10	Cyclic-Alcohols, Compounds-And-Elements, FRAMES, Compounds, Cyclitols, Alcohols, Inositols, Chemicals, Modified-Inositols	scyllo-inosose	https://metacyc.org/compound?orgid=META&id=CPD-14808
OXALATE	10	Organic-Acids, dicarboxylate, Compounds-And-Elements, FRAMES, Carboxylates, Compounds, All-Carboxy-Acids, Acids, Chemicals	oxalate	https://metacyc.org/compound?orgid=META&id=OXALATE
INDOLE_ACETATE_AUXIN	10	Auxins, Compounds-And-Elements, FRAMES, Compounds, Indole-Derivatives, Aromatics, Hormones, Indoles, Chemicals, Plant-Hormones	(indol-3-yl)acetate	https://metacyc.org/compound?orgid=META&id=INDOLE_ACETATE_AUXIN
MEVALONATE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	(R)-mevalonate	https://metacyc.org/compound?orgid=META&id=MEVALONATE
N-ALPHA-ACETYLORNITHINE	10	Modified-Amino-Acids, Acetylated-Amino-Acids, N-Acetylated-Amino-Acids, N-ACYL-L-AMINO-ACID, Carboxylates, N-Acetyl-Amino-Acids, All-Amino-Acids, All-Carboxy-Acids, Acids, N-Acylated-Amino-Acids, L-Amino-Acids, Chemicals, N-Alpha-Acetylated-Amino-Acids, Organic-Acids, Compounds-And-Elements, FRAMES, Amino-Acids, Compounds, N-Substituted-Amino-Acids	N-acetyl-L-ornithine	https://metacyc.org/compound?orgid=META&id=N-ALPHA-ACETYLORNITHINE
DELTA3-ISOPENTENYL-PP	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	3-methylbut-3-en-1-yl diphosphate	https://metacyc.org/compound?orgid=META&id=DELTA3-ISOPENTENYL-PP
CPD-13610	10	Compounds-And-Elements, FRAMES, Compounds, Amino-alcohols, Sphingoids, Alcohols, CPD-22221, Chemicals	C20 3-dehydrosphinganine	https://metacyc.org/compound?orgid=META&id=CPD-13610
L-GULONATE	10	Organic-Acids, Carbohydrates, Compounds-And-Elements, FRAMES, Carboxylates, All-Carbohydrates, Glycans, Compounds, Aldonic-Acids, All-Carboxy-Acids, Carbohydrate-acids, Acids, Chemicals	L-gulonate	https://metacyc.org/compound?orgid=META&id=L-GULONATE
UDP	10	Pyrimidines, Nitrogen-Molecular-Entities, Compounds-And-Elements, FRAMES, Organonitrogen-Heterocyclic-Compounds, Compounds, Diazines, Organonitrogen-Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Chemicals	UDP	https://metacyc.org/compound?orgid=META&id=UDP
5-AMINO-LEVULINATE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	5-aminolevulinate	https://metacyc.org/compound?orgid=META&id=5-AMINO-LEVULINATE
L-ORNITHINE	10	25-DIAMINOPENTANOATE, Non-standard-amino-acids, Carboxylates, All-Amino-Acids, All-Carboxy-Acids, Acids, L-Amino-Acids, Chemicals, Organic-Acids, Compounds-And-Elements, FRAMES, Amino-Acids, Alpha-Amino-Acids, Compounds	L-ornithine	https://metacyc.org/compound?orgid=META&id=L-ORNITHINE
DI-H-OROTATE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	(S)-dihydroorotate	https://metacyc.org/compound?orgid=META&id=DI-H-OROTATE
GDP	10	FRAMES, All-Nucleosides, Compounds-And-Elements, Compounds, Chemicals	GDP	https://metacyc.org/compound?orgid=META&id=GDP
5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	2-(formamido)-N1-(5-phospho-&beta;-D-ribosyl)acetamidine	https://metacyc.org/compound?orgid=META&id=5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE
CPD-22010	10	All-Coas, Esters, Compounds-And-Elements, FRAMES, Compounds, TRANS-D2-ENOYL-COA, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, D2-ENOYL-COA, Thioesters, Chemicals	trans-triaconta-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22010
CPD-15016	10	Organic-Acids, dicarboxylate, Compounds-And-Elements, FRAMES, 2-Oxo-carboxylates, Carboxylates, Compounds, CPD-15015, All-Carboxy-Acids, Acids, 2-Oxo-Acids, Chemicals	(4S)-4-hydroxy-2-oxoglutarate	https://metacyc.org/compound?orgid=META&id=CPD-15016
GLYCEROL-3P	10	Glycerol-1-phosphate, FRAMES, Compounds-And-Elements, Compounds, Chemicals	sn-glycerol 3-phosphate	https://metacyc.org/compound?orgid=META&id=GLYCEROL-3P
CPD-316	10	FLAVIN, Organic-Heteropolycyclic-Compounds, Benzopteridines, Compounds-And-Elements, FRAMES, Nitrogen-Molecular-Entities, Pteridines, Organonitrogen-Heterocyclic-Compounds, Compounds, Organonitrogen-Compounds, Organic-heterocyclic-compound, Reduced-Flavins, Organic-heteromonocyclic-compounds, Chemicals, Organic-heterobicyclic-compounds	reduced riboflavin	https://metacyc.org/compound?orgid=META&id=CPD-316
IDP	10	Ribonucleoside-Diphosphates, Nucleotides, Nitrogen-Molecular-Entities, Purine-Nucleotides, Purines, Organic-heteromonocyclic-compounds, Chemicals, Purine-ribonucleosides-5-PP, Organic-heterobicyclic-compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Compounds-And-Elements, Ribonucleotides, Organonitrogen-Heterocyclic-Compounds, Compounds, Nucleoside-Diphosphates, Purine-ribonucleotides, All-Nucleosides, Organonitrogen-Compounds, Organic-heterocyclic-compound	IDP	https://metacyc.org/compound?orgid=META&id=IDP
CPD-22006	10	All-Coas, Esters, Compounds-And-Elements, FRAMES, Compounds, TRANS-D2-ENOYL-COA, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, D2-ENOYL-COA, Thioesters, Chemicals	trans-octacos-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22006
L-CITRULLINE	10	Organic-Acids, Compounds-And-Elements, FRAMES, Amino-Acids, Alpha-Amino-Acids, Carboxylates, Ureido-Compounds, Compounds, All-Amino-Acids, All-Carboxy-Acids, Acids, Chemicals	L-citrulline	https://metacyc.org/compound?orgid=META&id=L-CITRULLINE
DIHYDROFOLATE-GLU-N	10	Cofactors, Nitrogen-Molecular-Entities, Pteridines, Organic-heteromonocyclic-compounds, Chemicals, Organic-heterobicyclic-compounds, Organic-Heteropolycyclic-Compounds, Compounds-And-Elements, FRAMES, Pterins, Pteroates, Organonitrogen-Heterocyclic-Compounds, Compounds, Vitamins, Organonitrogen-Compounds, Organic-heterocyclic-compound, All-Folates	a 7,8-dihydrofolate	https://metacyc.org/compound?orgid=META&id=DIHYDROFOLATE-GLU-N
PUTRESCINE	10	Aliphatic-Diamines, Compounds-And-Elements, FRAMES, Aliphatic-Alpha-Omega-Diamines, Diamines, Compounds, Aliphatic-Amines, Polyamines, All-Amines, Chemicals	putrescine	https://metacyc.org/compound?orgid=META&id=PUTRESCINE
Beta-3-hydroxybutyryl-ACPs	10	FRAMES, OH-ACYL-ACP, Chemicals, Modified-Proteins, All-ACPs, Macromolecules, Proteins, Polypeptides, ACYL-ACP	a (3R)-3-hydroxybutanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Beta-3-hydroxybutyryl-ACPs
FARNESYL-PP	10	Lipids, Secondary-Metabolites, Isoprenoid-Phosphates, Polyisoprenoids, Sesquiterpenes, Isoprenoid-Derivatives, Chemicals, TRANS-POLYISOPRENYL-PP, FRAMES, Compounds-And-Elements, Compounds, Methyl-Branched-Lipids, Terpenoids, Polyisoprenyl-Diphosphates	(2E,6E)-farnesyl diphosphate	https://metacyc.org/compound?orgid=META&id=FARNESYL-PP
DEHYDROSPHINGANINE	10	Compounds-And-Elements, FRAMES, Compounds, Amino-alcohols, Sphingoids, Alcohols, CPD-22221, Chemicals	3-dehydrosphinganine	https://metacyc.org/compound?orgid=META&id=DEHYDROSPHINGANINE
L-GLUTAMATE-5-P	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	&gamma;-L-glutamyl 5-phosphate	https://metacyc.org/compound?orgid=META&id=L-GLUTAMATE-5-P
PALMITALDEHYDE	10	Compounds-And-Elements, FRAMES, Aldehydes-Or-Ketones, Chemicals, Compounds, n-Alkanals, Aldehydes	hexadecanal	https://metacyc.org/compound?orgid=META&id=PALMITALDEHYDE
